id,code,name
3443,MGT 874 01,Patterns in Entrepreneurship
3444,MGT 879 E1,Healthcare Operations
3445,MGT 886 E1,Designing&LeadingOrganizations
3446,MGT 887 01,Negotiations
3447,MGT 887 02,Negotiations
3448,MGT 887 G1,Negotiations
3449,MGT 890 01,Global Financial Crisis
3449,ECON 363 01,Global Financial Crisis
3449,GLBL 6555 01,Global Financial Crisis
3449,LAW 20515 01,Global Financial Crisis
3450,MGT 895 01,International Real Estate
3451,MGT 897 E1,Entrepreneurial Finance
3452,MGT 921 01,Asset Management Colloquium
3453,MGT 923 01,Asset Pricing Theory
3454,MGT 930 01,FinEconometrcs&MachineLearning: FinEcon&MachineLearning
3455,MGT 931 01,FinEcon&MachineLearning II: Cancel:FinEcon&Machine
3456,MGT 932 01,FinMarkets&MacroeconPolicy
3457,MGT 932 02,FinMarkets&MacroeconPolicy
3458,MGT 932 E1,FinMarkets&MacroeconPolicy
3459,MGT 935 01,FinInstrforSpeculation&Hedging
3460,MGT 944 01,Macroprudential Policy I
3460,GLBL 6580 01,Macroprudential Policy I
3461,MGT 947 01,Capital Markets
3461,ECON 360 01,Capital Markets
3461,LAW 20067 01,Capital Markets
3462,MGT 948 01,Security Analysis & Valuation
3463,MGT 949 01,Systemic-Risk Colloquium
3464,MGT 950 01,GNAM: New Product Development
3465,MGT 951 01,GNAM: Agille Leadership
3466,MGT 952 01,GNAM:ConflictResolutionMngers
3467,MGT 953 01,GNAM: Digital Resilience
3468,MGT 960 01,Economic Analysis of High-Tech Industries
3468,GLBL 6585 01,Economic Analysis of High-Tech Industries
3469,MGT 960 02,Economic Analysis of High-Tech Industries
3469,GLBL 6585 02,Economic Analysis of High-Tech Industries
3470,MGT 977 01,GNAM: Service Management
3471,MGT 981 01,GNAM:Invs&ValueCreatGlblSports
3472,MGT 983 01,GNAM:Innovation&Entrpreneurshp: Cancelled:GNAM:Innovt&Entrshp
3474,MGT 992 01,Health Care Strategy
3475,MHHR 700 01,Theory and Praxis of Material Histories
3488,MMES 399 01,Gender and Citizenship in the Middle East
3491,MMES 418 02,The Classics of Modern Hebrew Literature
3493,MRES 999 01,Master's Thesis Research
3494,MTBT 110 01,Elementary Modern Tibetan I
3495,MTBT 130 01,Intermediate Modern Tibetan I
3496,MTBT 150 01,Advanced Modern Tibetan I
3497,MUS 500 01,Fundamentals of Analysis and Musicianship
3498,MUS 501 01,Analysis and Musicianship I
3499,MUS 502 01,Analysis and Musicianship II
3500,MUS 504 01,Acting and Movement for Singers
3501,MUS 506 01,LyricDiction/Singers: LyricDiction/Singers-RUSSIAN
3502,MUS 506 02,LyricDiction/Singers: LyricDiction/Singers-LATIN
3503,MUS 507 01,Vocal Repertoire for Singers
3504,MUS 508 01,Opera Workshop
3505,MUS 509 01,Art Song Coaching for Singers
3506,MUS 509 02,Art Song Coaching for Singers: Art Song Coaching/Singers ISM
3507,MUS 512 01,Music from 1750 to 1900
3508,MUS 513 01,Music since 1900
3509,MUS 515 01,Improvisation at the Organ I
3509,MUS 615 01,Improvisation at the Organ I
3509,MUS 715 01,Improvisation at the Organ I
3510,MUS 519 01,ISM Colloquium
3510,MUS 619 01,ISM Colloquium
3510,MUS 719 01,ISM Colloquium
3510,REL 3910 01,ISM Colloquium
3511,MUS 521 01,English Language Skills
3512,MUSI 328 01,Introduction to Conducting
3512,MUS 529 01,Introduction to Conducting
3513,MUS 531 01,Repertory Chorus—Voice
3513,MUS 631 01,Repertory Chorus—Voice
3513,MUS 731 01,Repertory Chorus—Voice
3514,MUS 532 01,Repertory Chorus—Conducting
3514,MUS 632 01,Repertory Chorus—Conducting
3515,MUS 533 01,Seminar in Piano Literature and Interpretation
3515,MUS 633 01,Seminar in Piano Literature and Interpretation
3515,MUS 733 01,Seminar in Piano Literature and Interpretation
3515,MUS 833 01,Seminar in Piano Literature and Interpretation
3516,MUS 535 01,Recital Chorus—Voice
3516,MUS 635 01,Recital Chorus—Voice
3516,MUS 735 01,Recital Chorus—Voice
3517,MUS 536 01,Recital Chorus—Conducting
3517,MUS 636 01,Recital Chorus—Conducting
3517,MUS 736 01,Recital Chorus—Conducting
3518,MUS 538 01,Cello Ensemble
3518,MUS 638 01,Cello Ensemble
3518,MUS 738 01,Cello Ensemble
3519,MUS 540 01,Indiv Instrctn--: Indiv Instrctn--BASSOON
3519,MUS 640 02,Indiv Instrctn--: Indiv Instrctn--BASSOON
3520,MUS 540 02,Indiv Instrctn--: Indiv Instrctn--BASS
3520,MUS 640 01,Indiv Instrctn--: Indiv Instrctn--BASS
3520,MUS 740 08,Indiv Instrctn--: Indiv Instrctn--BASS
3521,MUS 540 03,Indiv Instrctn--: Indiv Instrctn--CELLO
3521,MUS 640 03,Indiv Instrctn--: Indiv Instrctn--CELLO
3521,MUS 740 01,Indiv Instrctn--: Indiv Instrctn--CELLO
3522,MUS 540 04,Indiv Instrctn--: Indiv Instrctn--CHORALCOND
3522,MUS 640 04,Indiv Instrctn--: Indiv Instrctn--CHORALCOND
3523,MUS 540 05,Indiv Instrctn--: Indiv Instrctn--CHORAL COND
3524,MUS 540 06,Indiv Instrctn--: Indiv Instrctn--CLARINET
3524,MUS 640 06,Indiv Instrctn--: Indiv Instrctn--CLARINET
3525,MUS 540 07,Indiv Instrctn--: Indiv Instrctn--COMPOSITION
3525,MUS 640 08,Indiv Instrctn--: Indiv Instrctn--COMPOSITION
3525,MUS 740 04,Indiv Instrctn--: Indiv Instrctn--COMPOSITION
3526,MUS 540 08,Indiv Instrctn--: Indiv Instrctn--COMPOSITION
3526,MUS 640 07,Indiv Instrctn--: Indiv Instrctn--COMPOSITION
3527,MUS 540 09,Indiv Instrctn--: Indiv Instrctn--COMPOSITION
3527,MUS 640 09,Indiv Instrctn--: Indiv Instrctn--COMPOSITION
3527,MUS 740 03,Indiv Instrctn--: Indiv Instrctn--COMPOSITION
3528,MUS 540 10,Indiv Instrctn--: Indiv Instrctn--COMPOSITION
3528,MUS 640 10,Indiv Instrctn--: Indiv Instrctn--COMPOSITION
3528,MUS 740 05,Indiv Instrctn--: Indiv Instrctn--COMPOSITION
3529,MUS 540 11,Indiv Instrctn--: Indiv Instrctn--FLUTE
3529,MUS 640 11,Indiv Instrctn--: Indiv Instrctn--FLUTE
3530,MUS 540 12,Indiv Instrctn--: Indiv Instrctn--FRENCH HORN
3530,MUS 640 12,Indiv Instrctn--: Indiv Instrctn--FRENCH HORN
3530,MUS 740 07,Indiv Instrctn--: Indiv Instrctn--FRENCH HORN
3531,MUS 540 13,Indiv Instrctn--: Indiv Instrctn--HARP
3531,MUS 640 13,Indiv Instrctn--: Indiv Instrctn--HARP
3532,MUS 540 15,Indiv Instrctn--: Indiv Instrctn--HARPSICHORD
3532,MUS 640 14,Indiv Instrctn--: Indiv Instrctn--HARPSICHORD
3533,MUS 540 16,Indiv Instrctn--: Indiv Instrctn--OBOE
3533,MUS 640 15,Indiv Instrctn--: Indiv Instrctn--OBOE
3533,MUS 740 09,Indiv Instrctn--: Indiv Instrctn--OBOE
3534,MUS 540 17,Indiv Instrctn--: Indiv Instrctn--ORGAN
3534,MUS 640 17,Indiv Instrctn--: Indiv Instrctn--ORGAN
3535,MUS 540 18,Indiv Instrctn--: Indiv Instrctn--ORGAN
3535,MUS 640 16,Indiv Instrctn--: Indiv Instrctn--ORGAN
3536,MUS 540 19,Indiv Instrctn--: Indiv Instrctn--PERCUSSION
3536,MUS 640 18,Indiv Instrctn--: Indiv Instrctn--PERCUSSION
3536,MUS 740 10,Indiv Instrctn--: Indiv Instrctn--PERCUSSION
3537,MUS 540 20,Indiv Instrctn--: Indiv Instrctn--PIANO
3537,MUS 640 19,Indiv Instrctn--: Indiv Instrctn--PIANO
3538,MUS 540 21,Indiv Instrctn--: Indiv Instrctn--PIANO
3538,MUS 640 22,Indiv Instrctn--: Indiv Instrctn--PIANO
3539,MUS 540 22,Indiv Instrctn--: Indiv Instrctn--PIANO
3539,MUS 640 20,Indiv Instrctn--: Indiv Instrctn--PIANO
3539,MUS 740 11,Indiv Instrctn--: Indiv Instrctn--PIANO
3539,MUS 840 01,Indiv Instrctn--: Indiv Instrctn--PIANO
3540,MUS 540 23,Indiv Instrctn--: Indiv Instrctn--PIANO
3540,MUS 640 21,Indiv Instrctn--: Indiv Instrctn--PIANO
3540,MUS 740 18,Indiv Instrctn--: Indiv Instrctn--PIANO
3540,MUS 840 02,Indiv Instrctn--: Indiv Instrctn--PIANO
3541,MUS 540 24,Indiv Instrctn--: Indiv Instrctn--TROMBONE
3541,MUS 640 23,Indiv Instrctn--: Indiv Instrctn--TROMBONE
3542,MUS 540 25,Indiv Instrctn--: Indiv Instrctn--TRUMPET
3542,MUS 640 24,Indiv Instrctn--: Indiv Instrctn--TRUMPET
3543,MUS 540 26,Indiv Instrctn--: Indiv Instrctn--TUBA
3543,MUS 640 25,Indiv Instrctn--: Indiv Instrctn--TUBA
3544,MUS 540 27,Indiv Instrctn--: Indiv Instrctn--VIOLIN
3544,MUS 640 27,Indiv Instrctn--: Indiv Instrctn--VIOLIN
3545,MUS 540 28,Indiv Instrctn--: Indiv Instrctn--VIOLIN
3546,MUS 540 29,Indiv Instrctn--: Indiv Instrctn--VIOLIN
3547,MUS 540 30,Indiv Instrctn--: Indiv Instrctn--VIOLIN
3548,MUS 540 31,Indiv Instrctn--: Indiv Instrctn--VIOLIN
3548,MUS 640 26,Indiv Instrctn--: Indiv Instrctn--VIOLIN
3549,MUS 540 32,Indiv Instrctn--: Indiv Instrctn--VIOLA
3549,MUS 640 28,Indiv Instrctn--: Indiv Instrctn--VIOLA
3550,MUS 540 33,Indiv Instrctn--: Indiv Instrctn--VOICE
3550,MUS 640 30,Indiv Instrctn--: Indiv Instrctn--VOICE
3551,MUS 540 34,Indiv Instrctn--: Indiv Instrctn--VOICE
3551,MUS 640 31,Indiv Instrctn--: Indiv Instrctn--VOICE
3552,MUS 540 35,Indiv Instrctn--: Indiv Instrctn--VOICE
3553,MUS 540 36,Indiv Instrctn--: Indiv Instrctn--GUITAR
3553,MUS 640 32,Indiv Instrctn--: Indiv Instrctn--GUITAR
3553,MUS 740 06,Indiv Instrctn--: Indiv Instrctn--GUITAR
3554,MUS 540 37,Indiv Instrctn--: Indiv Instrctn--VIOLIN
3555,MUS 540 38,Indiv Instrctn--: Indiv Instrctn--ORGAN
3556,MUS 540 39,Indiv Instrctn--: Indiv Instrctn--ORCH COND
3557,MUS 541 0,Secndry Instrmnt--: Secndry Instrmnt--SAXOPHONE
3558,MUS 541 01,Secndry Instrmnt--: Secndry Instrmnt--BASS
3559,MUS 541 02,Secndry Instrmnt--: Secndry Instrmnt--BASSOON
3560,MUS 541 03,Secndry Instrmnt--: Secndry Instrmnt--CELLO
3561,MUS 541 04,Secndry Instrmnt--: Secndry Instrmnt--CHORAL COND
3562,MUS 541 05,Secndry Instrmnt--: Secndry Instrmnt--CLARINET
3563,MUS 541 06,Secndry Instrmnt--: Secndry Instrmnt--COMPOSITION
3564,MUS 541 07,Secndry Instrmnt--: Secndry Instrmnt--FLUTE
3565,MUS 541 08,Secndry Instrmnt--: Secndry Instrmnt--FRENCH HORN
3566,MUS 541 09,Secndry Instrmnt--: Secndry Instrmnt--GUITAR
3567,MUS 541 10,Secndry Instrmnt--: Secndry Instrmnt--HARP
3568,MUS 541 11,Secndry Instrmnt--: Secndry Instrmnt--HARPSICHORD
3569,MUS 541 12,Secndry Instrmnt--: Secndry Instrmnt--OBOE
3570,MUS 541 13,Secndry Instrmnt--: Secndry Instrmnt--ORCH COND
3571,MUS 541 14,Secndry Instrmnt--: Secndry Instrmnt--ORGAN
3572,MUS 541 15,Secndry Instrmnt--: Secndry Instrmnt--PERCUSSION
3573,MUS 541 16,Secndry Instrmnt--: Secndry Instrmnt--PIANO
3574,MUS 541 17,Secndry Instrmnt--: Secndry Instrmnt--TROMBONE
3575,MUS 541 18,Secndry Instrmnt--: Secndry Instrmnt--SAXOPHONE
3576,MUS 541 19,Secndry Instrmnt--: Secndry Instrmnt--TRUMPET
3577,MUS 541 20,Secndry Instrmnt--: Secndry Instrmnt--TUBA
3578,MUS 541 21,Secndry Instrmnt--: Secndry Instrmnt--VIOLA
3579,MUS 541 22,Secndry Instrmnt--: Secndry Instrmnt--VIOLIN
3580,MUS 541 23,Secndry Instrmnt--: Secndry Instrmnt--VOICE
3581,MUS 542 01,The Yale Philharmonia and New Music New Haven
3581,MUS 642 01,The Yale Philharmonia and New Music New Haven
3581,MUS 742 01,The Yale Philharmonia and New Music New Haven
3581,MUS 842 01,The Yale Philharmonia and New Music New Haven
3582,MUS 543 01,Chamber Music
3582,MUS 643 01,Chamber Music
3582,MUS 743 01,Chamber Music
3582,MUS 843 01,Chamber Music
3583,MUS 544 01,"Seminar, Major--: Seminar, Major--BASS"
3583,MUS 644 01,"Seminar, Major--: Seminar, Major--BASS"
3583,MUS 744 13,"Seminar, Major--: Seminar, Major--BASS"
3584,MUS 544 02,"Seminar, Major--: Seminar, Major--BASSOON"
3584,MUS 644 02,"Seminar, Major--: Seminar, Major--BASSOON"
3585,MUS 544 03,"Seminar, Major--: Seminar, Major--CELLO"
3585,MUS 644 03,"Seminar, Major--: Seminar, Major--CELLO"
3585,MUS 744 01,"Seminar, Major--: Seminar, Major--CELLO"
3586,MUS 544 04,"Seminar, Major--: Seminar, Major--CHORAL COND"
3586,MUS 644 04,"Seminar, Major--: Seminar, Major--CHORAL COND"
3587,MUS 544 05,"Seminar, Major--: Seminar, Major--CLARINET"
3587,MUS 644 05,"Seminar, Major--: Seminar, Major--CLARINET"
3587,MUS 744 02,"Seminar, Major--: Seminar, Major--CLARINET"
3588,MUS 544 06,"Seminar, Major--: Seminar, Major--COMPOSITION"
3588,MUS 644 06,"Seminar, Major--: Seminar, Major--COMPOSITION"
3588,MUS 744 03,"Seminar, Major--: Seminar, Major--COMPOSITION"
3589,MUS 544 07,"Seminar, Major--: Seminar, Major--FLUTE"
3589,MUS 644 07,"Seminar, Major--: Seminar, Major--FLUTE"
3590,MUS 544 08,"Seminar, Major--: Seminar, Major--FRENCH HORN"
3591,MUS 544 09,"Seminar, Major--: Seminar, Major--GUITAR"
3591,MUS 644 09,"Seminar, Major--: Seminar, Major--GUITAR"
3591,MUS 744 09,"Seminar, Major--: Seminar, Major--GUITAR"
3592,MUS 544 10,"Seminar, Major--: Seminar, Major--HARP"
3592,MUS 644 10,"Seminar, Major--: Seminar, Major--HARP"
3593,MUS 544 11,"Seminar, Major--: Seminar, Major--HARPSICHORD"
3593,MUS 644 11,"Seminar, Major--: Seminar, Major--HARPSICHORD"
3594,MUS 544 12,"Seminar, Major--: Seminar, Major--OBOE"
3594,MUS 644 12,"Seminar, Major--: Seminar, Major--OBOE"
3594,MUS 744 04,"Seminar, Major--: Seminar, Major--OBOE"
3595,MUS 544 13,"Seminar, Major--: Seminar, Major--ORCH COND"
3596,MUS 544 14,"Seminar, Major--: Seminar, Major--ORGAN"
3596,MUS 644 13,"Seminar, Major--: Seminar, Major--ORGAN"
3597,MUS 544 15,"Seminar, Major--: Seminar, Major--PERCUSSION"
3597,MUS 644 14,"Seminar, Major--: Seminar, Major--PERCUSSION"
3597,MUS 744 05,"Seminar, Major--: Seminar, Major--PERCUSSION"
3598,MUS 544 16,"Seminar, Major--: Seminar, Major--TROMBONE"
3598,MUS 644 15,"Seminar, Major--: Seminar, Major--TROMBONE"
3599,MUS 544 17,"Seminar, Major--: Seminar, Major--TRUMPET"
3599,MUS 644 16,"Seminar, Major--: Seminar, Major--TRUMPET"
3599,MUS 744 07,"Seminar, Major--: Seminar, Major--TRUMPET"
3600,MUS 544 18,"Seminar, Major--: Seminar, Major--TUBA"
3600,MUS 644 17,"Seminar, Major--: Seminar, Major--TUBA"
3601,MUS 544 19,"Seminar, Major--: Seminar, Major--VIOLA"
3601,MUS 644 18,"Seminar, Major--: Seminar, Major--VIOLA"
3602,MUS 544 20,"Seminar, Major--: Seminar, Major--VIOLIN"
3603,MUS 544 21,"Seminar, Major--: Seminar, Major--VIOLIN"
3603,MUS 644 20,"Seminar, Major--: Seminar, Major--VIOLIN"
3604,MUS 544 22,"Seminar, Major--: Seminar, Major--VIOLIN"
3604,MUS 644 21,"Seminar, Major--: Seminar, Major--VIOLIN"
3605,MUS 544 23,"Seminar, Major--: Seminar, Major--VOICE"
3605,MUS 644 22,"Seminar, Major--: Seminar, Major--VOICE"
3606,MUS 544 24,"Seminar, Major--: Seminar, Major--VOICE"
3606,MUS 644 23,"Seminar, Major--: Seminar, Major--VOICE"
3607,MUS 544 25,"Seminar, Major--: Seminar, Major--VIOLIN"
3608,MUS 544 26,"Seminar, Major--: Seminar, Major--VIOLIN"
3609,MUS 546 01,Yale Camerata
3609,MUS 646 01,Yale Camerata
3609,MUS 746 01,Yale Camerata
3610,MUS 549 01,Early Music Repertoire for Singers
3611,MUS 550 01,Music Technology for the Practicing Musician
3612,MUS 559 01,Jazz Improvisation I
3612,MUSI 449 01,Jazz Improvisation I
3613,MUS 565 01,Elements of Choral Technique
3614,MUS 571 01,Yale Schola Cantorum
3615,MUS 573 01,"Introduction to Jazz, Race, and Gender"
3616,MUS 583 01,The Orchestra from Monteverdi to Haydn
3617,MUS 584 01,Schumann’s Piano Trios: Performance and Analysis
3618,MUS 587 01,Reframing Post-Tonality: 20th and 21st century countercanons
3619,MUS 588 01,Soundwalks: Music in Our Environment
3620,MUS 594 01,Vocal Chamber Music
3621,MUS 595 01,Performance Practice for Singers
3622,MUS 595 02,Performance Practice for Singers
3623,MUS 604 01,Acting and Movement for Singers
3624,MUS 605 01,Poetry and Meaning in Vocal Music
3625,MUS 606 01,LyricDiction/Singers: LyricDiction/Singers/RUSSIAN
3626,MUS 606 02,LyricDiction/Singers: LyricDiction/Singers-LATIN
3627,MUS 607 01,Vocal Repertoire for Singers
3628,MUS 608 01,Opera Workshop
3629,MUS 609 01,Art Song Coaching for Singers
3630,MUS 609 02,Art Song Coaching for Singers: Art Song Coaching/Singers ISM
3631,MUS 610 01,Score Reading and Analysis
3632,MUS 620 01,Orchestration for Performers and Conductors
3633,MUS 621 01,Careers in Music: Innovation and Collaboration for Arts Leadership in the Post-COVID-19 World
3634,MUS 622 01,Acting for Singers: Acting for Singers/ISM
3635,MUS 623 01,Early Music Coaching for Singers
3636,MUS 626 01,Performance Practice before 1750
3637,MUS 629 01,"History of Public Performance, from Concert Hall to Streaming Video"
3638,MUS 640 29,Indiv Instrctn--: Indiv Instrctn--VOICE
3639,MUS 640 33,Indiv Instrctn--: Indiv Instrctn--VIOLIN
3640,MUS 640 34,Indiv Instrctn--: Indiv Instrctn--VIOLIN
3641,MUS 640 35,Indiv Instrctn--: Indiv Instrctn--ORGAN
3642,MUS 641 01,Secndry Instrmnt--: Secndry Instrmnt--BASS
3643,MUS 641 02,Secndry Instrmnt--: Secndry Instrmnt--CELLO
3644,MUS 641 03,Secndry Instrmnt--: Secndry Instrmnt--CLARINET
3645,MUS 641 04,Secndry Instrmnt--: Secndry Instrmnt--COMPOSITION
3646,MUS 641 05,Secndry Instrmnt--: Secndry Instrmnt--FLUTE
3647,MUS 641 06,Secndry Instrmnt--: Secndry Instrmnt--FRENCH HORN
3648,MUS 641 07,Secndry Instrmnt--: Secndry Instrmnt--GUITAR
3649,MUS 641 08,Secndry Instrmnt--: Secndry Instrmnt--HARPSICHORD
3650,MUS 641 09,Secndry Instrmnt--: Secndry Instrmnt--OBOE
3651,MUS 641 10,Secndry Instrmnt--: Secndry Instrmnt--ORCH COND
3652,MUS 641 11,Secndry Instrmnt--: Secndry Instrmnt--ORGAN
3653,MUS 641 12,Secndry Instrmnt--: Secndry Instrmnt--PERCUSSION
3654,MUS 641 13,Secndry Instrmnt--: Secndry Instrmnt--PIANO
3655,MUS 641 14,Secndry Instrmnt--: Secndry Instrmnt--SAXOPHONE
3656,MUS 641 15,Secndry Instrmnt--: Secndry Instrmnt--TROMBONE
3657,MUS 641 16,Secndry Instrmnt--: Secndry Instrmnt--TRUMPET
3658,MUS 641 17,Secndry Instrmnt--: Secndry Instrmnt--TUBA
3659,MUS 641 18,Secndry Instrmnt--: Secndry Instrmnt--VIOLIN
3660,MUS 641 19,Secndry Instrmnt--: Secndry Instrmnt--VIOLA
3661,MUS 641 20,Secndry Instrmnt--: Secndry Instrmnt--VOICE
3662,MUS 641 21,Secndry Instrmnt--: Secndry Instrmnt--BASSOON
3663,MUS 644 08,"Seminar, Major--: Seminar, Major--FRENCH HORN"
3664,MUS 644 19,"Seminar, Major--: Seminar, Major--VIOLIN"
3665,MUS 644 24,"Seminar, Major--: Seminar, Major--VIOLIN"
3666,MUS 644 25,"Seminar, Major--: Seminar, Major--VIOLIN"
3667,MUS 656 01,Liturgical Keyboard Skills I
3668,MUS 657 01,Liturgical Keyboard Skills II
3669,MUS 671 01,Yale Schola Cantorum
3670,MUS 675 01,Sacred to Socially Committed: A Survey of the Mass
3671,MUS 677 01,Continuo Realization and Performance
3672,MUS 688 01,"Dvorak’s Prophecy: The Origin, Evolution, and Legacy of Negro Spirituals in American Music."
3673,MUS 690 01,Independent Study Project
3674,MUS 695 01,Performance Practice for Singers
3675,MUS 732 01,Repertory Chorus—Conducting
3676,MUS 740 02,Indiv Instrctn--: Indiv Instrctn--CHORAL COND
3677,MUS 740 12,Indiv Instrctn--: Indiv Instrctn--TRUMPET
3678,MUS 740 13,Indiv Instrctn--: Indiv Instrctn--VIOLIN
3679,MUS 740 14,Indiv Instrctn--: Indiv Instrctn--CLARINET
3680,MUS 740 15,Indiv Instrctn--: Indiv Instrctn--VIOLIN
3681,MUS 740 16,Indiv Instrctn--: Indiv Instrctn--VIOLIN
3682,MUS 740 17,Indiv Instrctn--: Indiv Instrctn--COMPOSITION
3683,MUS 741 01,Secndry Instrmnt--: Secndry Instrmnt--TUBA
3684,MUS 741 02,Secndry Instrmnt--: Secndry Instrmnt--BASS
3685,MUS 741 03,Secndry Instrmnt--: Secndry Instrmnt--VIOLIN
3686,MUS 741 04,Secndry Instrmnt--: Secndry Instrmnt--PIANO
3687,MUS 744 06,"Seminar, Major--: Seminar, Major--PIANO"
3688,MUS 744 08,"Seminar, Major--: Seminar, Major--VIOLIN"
3689,MUS 744 10,"Seminar, Major--: Seminar, Major--FRENCH HORN"
3690,MUS 744 11,"Seminar, Major--: Seminar, Major--VIOLIN"
3691,MUS 744 12,"Seminar, Major--: Seminar, Major--VIOLIN"
3692,MUS 744 14,"Seminar, Major--: Seminar, Major--CHORAL COND"
3693,MUS 840 03,Indiv Instrctn: Indiv Instrctn--VIOLIN
3694,MUS 844 01,"Seminar, Major: Seminar, Major--VIOLIN"
3695,MUS 853 01,D.M.A. Seminar II
3696,MUS 999 01,D.M.A. Dissertation
3697,MUSI 006 01,Musical Genius
3698,MUSI 050 01,Transformations in 20th and 21st Century Music
3700,MUSI 110 01,Elements of Musical Pitch and Time
3701,MUSI 115 01,The Mathematics of Music
3702,MUSI 137 01,Western Philosophy in Four Operas 1600-1900
3702,HUMS 139 01,Western Philosophy in Four Operas 1600-1900
3703,MUSI 185 01,American Musical Theater History
3703,THST 236 01,American Musical Theater History
3704,MUSI 207 01,Commercial and Popular Music Theory
3705,MUSI 211 01,Systematic Theory for Music: 1800 to the present
3706,MUSI 216 01,"Meter, Rhythm, Musical Time"
3707,MUSI 217 01,Keyboard Skills for Tonal Music
3708,MUSI 218 01,Aural Skills for Tonal Music
3709,MUSI 220 01,The Performance of Chamber Music
3710,MUSI 228 01,Musical Theater Performance I
3710,THST 224 01,Musical Theater Performance I
3711,MUSI 230 01,Composing for Musical Theater
3712,MUSI 232 01,Central Javanese Gamelan Ensemble
3713,MUSI 238 01,Contemporary Chamber Music Performance
3714,MUSI 240 01,The Performance of Early Music
3715,MUSI 315 01,Fundamentals of Music Technology
3716,MUSI 318 01,Intermediate Musicianship
3717,MUSI 320 01,Composition Seminar I
3718,MUSI 323 01,Songs of Schumann and Fauré
3719,MUSI 328 01,Introduction to Conducting
3719,MUS 529 01,Introduction to Conducting
3720,MUSI 345 01,Lessons
3721,MUSI 351 01,"Music in European Court, Church, and Theater, 1600-1800"
3722,MUSI 380 01,Jazz in America 1900-1960
3722,HUMS 381 01,Jazz in America 1900-1960
3723,MUSI 416 01,Advanced Studies in Musical Meter
3723,MUSI 516 01,Advanced Studies in Musical Meter
3724,MUSI 420 01,Composition Seminar III
3726,MUSI 445 01,Advanced Lessons
3728,MUSI 455 01,A History of Music Notation
3728,MUSI 546 01,A History of Music Notation
3729,MUSI 480 01,Music of the Caribbean: Cuba and Jamaica
3729,AFAM 479 01,Music of the Caribbean: Cuba and Jamaica
3730,MUSI 482 01,African Counterpoint
3731,MUSI 495 01,Individual Study
3732,MUSI 496 01,The Senior Recital
3733,MUSI 497 01,The Senior Project in Composition
3734,MUSI 498 01,The Senior Project in Musical Theater Composition
3735,MUSI 499 01,The Senior Essay
3736,MUSI 611 01,"Music, Ability, Disability"
3737,MUSI 698 01,Proseminar: Music Theory
3738,MUSI 812 01,Directed Studies: Ethnomusicology
3739,MUSI 814 01,Directed Studies: History of Music
3740,MUSI 914 01,Directed Studies: Theory of Music
3741,MUSI 938 01,Sound Studies
3741,FILM 799 01,Sound Studies
3742,MUSI 998 01,Prospectus Workshop
3743,NAVY 100 01,Naval Science Laboratory
3744,NAVY 111 01,Introduction to Naval Science
3745,NAVY 212 01,Seapower and Maritime Affairs
3746,NAVY 311 01,Naval Engineering
3747,NAVY 411 01,Naval Operations and Seamanship
3748,NELC 007 01,Six Pretty Good Heroes
3748,HUMS 021 01,Six Pretty Good Heroes
3749,NELC 109 01,The Age of Akhenaton
3749,NELC 509 01,The Age of Akhenaton
3749,ARCG 244 01,The Age of Akhenaton
3749,RLST 245 01,The Age of Akhenaton
3750,NELC 128 01,From Gilgamesh to Persepolis: Introduction to Near Eastern Literatures
3750,HUMS 128 01,From Gilgamesh to Persepolis: Introduction to Near Eastern Literatures
3751,NELC 156 01,Classics of the Arabic-Islamic World
3751,NELC 556 01,Classics of the Arabic-Islamic World
3751,CPLT 654 01,Classics of the Arabic-Islamic World
3751,HUMS 233 01,Classics of the Arabic-Islamic World
3751,LITR 178 01,Classics of the Arabic-Islamic World
3751,MMES 201 01,Classics of the Arabic-Islamic World
3752,NELC 168 01,Origins of Writing
3752,CLCV 260 01,Origins of Writing
3753,NELC 170 01,"Cinema of Iran, Past and Present"
3754,NELC 243 01,Archaeology of Ancient Egypt: An Introduction
3754,NELC 627 01,Archaeology of Ancient Egypt: An Introduction
3754,ARCG 245 01,Archaeology of Ancient Egypt: An Introduction
3754,ARCG 645 01,Archaeology of Ancient Egypt: An Introduction
3755,NELC 325 01,The Education of Princes: Medieval Advice Literature of Rulership and Counsel
3755,NELC 635 01,The Education of Princes: Medieval Advice Literature of Rulership and Counsel
3755,CPLT 601 01,The Education of Princes: Medieval Advice Literature of Rulership and Counsel
3755,HUMS 274 01,The Education of Princes: Medieval Advice Literature of Rulership and Counsel
3755,LITR 388 01,The Education of Princes: Medieval Advice Literature of Rulership and Counsel
3756,NELC 326 01,Jesus to Muhammad: Ancient Christianity to the Rise of Islam
3757,NELC 327 01,Introduction to the Field of Near Eastern Languages & Civilizations
3757,NELC 571 01,Introduction to the Field of Near Eastern Languages & Civilizations
3757,MMES 327 01,Introduction to the Field of Near Eastern Languages & Civilizations
3759,NELC 459 01,Directed Readings Persian
3759,NELC 859 01,Directed Readings Persian
3760,NELC 492 01,The Senior Essay
3761,NELC 529 01,Seals and Sealing in the Ancient Near East
3762,NELC 568 01,"Egyptian Archaeology in the Digital Age: Recording, Mapping & Imaging"
3762,ARCG 655 01,"Egyptian Archaeology in the Digital Age: Recording, Mapping & Imaging"
