id,date,count
6077,11/22,0
6077,11/23,0
6077,11/24,0
6077,11/25,0
6077,11/26,0
6077,11/27,0
6078,11/20,0
6078,11/21,0
6078,11/22,0
6078,11/23,0
6078,11/24,0
6078,11/25,0
6078,11/26,0
6078,11/27,0
6079,11/20,0
6079,11/21,0
6079,11/22,0
6079,11/23,0
6079,11/24,0
6079,11/25,0
6079,11/26,0
6079,11/27,0
6080,11/20,0
6080,11/21,0
6080,11/22,0
6080,11/23,0
6080,11/24,0
6080,11/25,0
6080,11/26,0
6080,11/27,0
6081,11/20,0
6081,11/21,0
6081,11/22,0
6081,11/23,0
6081,11/24,0
6081,11/25,0
6081,11/26,0
6081,11/27,0
6082,11/20,0
6082,11/21,0
6082,11/22,0
6082,11/23,0
6082,11/24,0
6082,11/25,0
6082,11/26,0
6082,11/27,0
6083,11/20,0
6083,11/21,0
6083,11/22,0
6083,11/23,0
6083,11/24,0
6083,11/25,0
6083,11/26,0
6083,11/27,0
6084,11/20,0
6084,11/21,0
6084,11/22,0
6084,11/23,0
6084,11/24,0
6084,11/25,0
6084,11/26,0
6084,11/27,0
6085,11/20,0
6085,11/21,0
6085,11/22,0
6085,11/23,0
6085,11/24,0
6085,11/25,0
6085,11/26,0
6085,11/27,0
6086,11/20,0
6086,11/21,0
6086,11/22,0
6086,11/23,0
6086,11/24,0
6086,11/25,0
6086,11/26,0
6086,11/27,0
6087,11/20,0
6087,11/21,0
6087,11/22,0
6087,11/23,0
6087,11/24,0
6087,11/25,0
6087,11/26,0
6087,11/27,0
6088,11/20,0
6088,11/21,0
6088,11/22,0
6088,11/23,0
6088,11/24,0
6088,11/25,0
6088,11/26,0
6088,11/27,0
6089,11/20,0
6089,11/21,0
6089,11/22,0
6089,11/23,0
6089,11/24,0
6089,11/25,0
6089,11/26,0
6089,11/27,0
6090,11/20,0
6090,11/21,0
6090,11/22,0
6090,11/23,0
6090,11/24,0
6090,11/25,0
6090,11/26,0
6090,11/27,0
6091,11/20,1
6091,11/21,1
6091,11/22,1
6091,11/23,1
6091,11/24,1
6091,11/25,1
6091,11/26,1
6091,11/27,1
6092,11/20,0
6092,11/21,0
6092,11/22,0
6092,11/23,0
6092,11/24,0
6092,11/25,0
6092,11/26,0
6092,11/27,0
6093,11/20,0
6093,11/21,0
6093,11/22,0
6093,11/23,0
6093,11/24,0
6093,11/25,0
6093,11/26,0
6093,11/27,0
6094,11/20,0
6094,11/21,0
6094,11/22,0
6094,11/23,0
6094,11/24,0
6094,11/25,0
6094,11/26,0
6094,11/27,0
6095,11/20,0
6095,11/21,0
6095,11/22,0
6095,11/23,0
6095,11/24,0
6095,11/25,0
6095,11/26,0
6095,11/27,0
6096,11/20,0
6096,11/21,0
6096,11/22,0
6096,11/23,0
6096,11/24,0
6096,11/25,0
6096,11/26,0
6096,11/27,0
6097,11/20,0
6097,11/21,0
6097,11/22,0
6097,11/23,0
6097,11/24,0
6097,11/25,0
6097,11/26,0
6097,11/27,0
6098,11/20,0
6098,11/21,0
6098,11/22,0
6098,11/23,0
6098,11/24,0
6098,11/25,0
6098,11/26,0
6098,11/27,0
6099,11/20,0
6099,11/21,0
6099,11/22,0
6099,11/23,0
6099,11/24,0
6099,11/25,0
6099,11/26,0
6099,11/27,0
6100,11/20,0
6100,11/21,0
6100,11/22,0
6100,11/23,0
6100,11/24,0
6100,11/25,0
6100,11/26,0
6100,11/27,0
6101,11/20,0
6101,11/21,0
6101,11/22,0
6101,11/23,0
6101,11/24,0
6101,11/25,0
6101,11/26,0
6101,11/27,0
6102,11/20,0
6102,11/21,0
6102,11/22,0
6102,11/23,0
6102,11/24,0
6102,11/25,0
6102,11/26,0
6102,11/27,0
6103,11/20,0
6103,11/21,0
6103,11/22,0
6103,11/23,0
6103,11/24,0
6103,11/25,0
6103,11/26,0
6103,11/27,0
6104,11/20,0
6104,11/21,0
6104,11/22,0
6104,11/23,0
6104,11/24,0
6104,11/25,0
6104,11/26,0
6104,11/27,0
6105,11/20,0
6105,11/21,0
6105,11/22,0
6105,11/23,0
6105,11/24,0
6105,11/25,0
6105,11/26,0
6105,11/27,0
6106,11/20,0
6106,11/21,0
6106,11/22,0
6106,11/23,0
6106,11/24,0
6106,11/25,0
6106,11/26,0
6106,11/27,0
6107,11/20,0
6107,11/21,0
6107,11/22,0
6107,11/23,0
6107,11/24,0
6107,11/25,0
6107,11/26,0
6107,11/27,0
6108,11/20,0
6108,11/21,0
6108,11/22,0
6108,11/23,0
6108,11/24,0
6108,11/25,0
6108,11/26,0
6108,11/27,0
6109,11/20,0
6109,11/21,0
6109,11/22,0
6109,11/23,0
6109,11/24,0
6109,11/25,0
6109,11/26,0
6109,11/27,0
6110,11/20,0
6110,11/21,0
6110,11/22,0
6110,11/23,0
6110,11/24,0
6110,11/25,0
6110,11/26,0
6110,11/27,0
6111,11/20,0
6111,11/21,0
6111,11/22,0
6111,11/23,0
6111,11/24,0
6111,11/25,0
6111,11/26,0
6111,11/27,0
6112,11/20,0
6112,11/21,0
6112,11/22,0
6112,11/23,0
6112,11/24,0
6112,11/25,0
6112,11/26,0
6112,11/27,0
6113,11/20,0
6113,11/21,0
6113,11/22,0
6113,11/23,0
6113,11/24,0
6113,11/25,0
6113,11/26,0
6113,11/27,0
6114,11/20,0
6114,11/21,0
6114,11/22,0
6114,11/23,0
6114,11/24,0
6114,11/25,0
6114,11/26,0
6114,11/27,0
6115,11/20,0
6115,11/21,0
6115,11/22,0
6115,11/23,0
6115,11/24,0
6115,11/25,0
6115,11/26,0
6115,11/27,0
6116,11/20,0
6116,11/21,0
6116,11/22,0
6116,11/23,0
6116,11/24,0
6116,11/25,0
6116,11/26,0
6116,11/27,0
6117,11/20,0
6117,11/21,0
6117,11/22,0
6117,11/23,0
6117,11/24,0
6117,11/25,0
6117,11/26,0
6117,11/27,0
6118,11/20,0
6118,11/21,0
6118,11/22,0
6118,11/23,0
6118,11/24,0
6118,11/25,0
6118,11/26,0
6118,11/27,0
6119,11/20,0
6119,11/21,0
6119,11/22,0
6119,11/23,0
6119,11/24,0
6119,11/25,0
6119,11/26,0
6119,11/27,0
6120,11/20,0
6120,11/21,0
6120,11/22,0
6120,11/23,0
6120,11/24,0
6120,11/25,0
6120,11/26,0
6120,11/27,0
6121,11/20,0
6121,11/21,0
6121,11/22,0
6121,11/23,0
6121,11/24,0
6121,11/25,0
6121,11/26,0
6121,11/27,0
6122,11/20,0
6122,11/21,0
6122,11/22,0
6122,11/23,0
6122,11/24,0
6122,11/25,0
6122,11/26,0
6122,11/27,0
6123,11/20,0
6123,11/21,0
6123,11/22,0
6123,11/23,0
6123,11/24,0
6123,11/25,0
6123,11/26,0
6123,11/27,0
6124,11/20,0
6124,11/21,0
6124,11/22,0
6124,11/23,0
6124,11/24,0
6124,11/25,0
6124,11/26,0
6124,11/27,0
6125,11/20,0
6125,11/21,0
6125,11/22,0
6125,11/23,0
6125,11/24,0
6125,11/25,0
6125,11/26,0
6125,11/27,0
6126,11/20,1
6126,11/21,1
6126,11/22,1
6126,11/23,1
6126,11/24,1
6126,11/25,1
6126,11/26,1
6126,11/27,1
6127,11/20,0
6127,11/21,0
6127,11/22,0
6127,11/23,0
6127,11/24,0
6127,11/25,0
6127,11/26,0
6127,11/27,0
6128,11/20,0
6128,11/21,0
6128,11/22,0
6128,11/23,0
6128,11/24,0
6128,11/25,0
6128,11/26,0
6128,11/27,0
6129,11/20,0
6129,11/21,0
6129,11/22,0
6129,11/23,0
6129,11/24,0
6129,11/25,0
6129,11/26,0
6129,11/27,0
6130,11/20,0
6130,11/21,0
6130,11/22,0
6130,11/23,0
6130,11/24,0
6130,11/25,0
6130,11/26,0
6130,11/27,0
6131,11/20,0
6131,11/21,0
6131,11/22,0
6131,11/23,0
6131,11/24,0
6131,11/25,0
6131,11/26,0
6131,11/27,0
6132,11/20,0
6132,11/21,0
6132,11/22,0
6132,11/23,0
6132,11/24,0
6132,11/25,0
6132,11/26,0
6132,11/27,0
6133,11/20,0
6133,11/21,0
6133,11/22,0
6133,11/23,0
6133,11/24,0
6133,11/25,0
6133,11/26,0
6133,11/27,0
6134,11/20,0
6134,11/21,0
6134,11/22,0
6134,11/23,0
6134,11/24,0
6134,11/25,0
6134,11/26,0
6134,11/27,0
6135,11/20,0
6135,11/21,0
6135,11/22,0
6135,11/23,0
6135,11/24,0
6135,11/25,0
6135,11/26,0
6135,11/27,0
6136,11/20,0
6136,11/21,0
6136,11/22,0
6136,11/23,0
6136,11/24,0
6136,11/25,0
6136,11/26,0
6136,11/27,0
6137,11/20,0
6137,11/21,0
6137,11/22,0
6137,11/23,0
6137,11/24,0
6137,11/25,0
6137,11/26,0
6137,11/27,0
6138,11/20,0
6138,11/21,0
6138,11/22,0
6138,11/23,0
6138,11/24,0
6138,11/25,0
6138,11/26,0
6138,11/27,0
6139,11/20,0
6139,11/21,0
6139,11/22,0
6139,11/23,0
6139,11/24,0
6139,11/25,0
6139,11/26,0
6139,11/27,0
6140,11/20,0
6140,11/21,0
6140,11/22,0
6140,11/23,0
6140,11/24,0
6140,11/25,0
6140,11/26,0
6140,11/27,0
6141,11/20,0
6141,11/21,0
6141,11/22,0
6141,11/23,0
6141,11/24,0
6141,11/25,0
6141,11/26,0
6141,11/27,0
6142,11/20,0
6142,11/21,0
6142,11/22,0
6142,11/23,0
6142,11/24,0
6142,11/25,0
6142,11/26,0
6142,11/27,0
6143,11/20,0
6143,11/21,0
6143,11/22,0
6143,11/23,0
6143,11/24,0
6143,11/25,0
6143,11/26,0
6143,11/27,0
6144,11/20,1
6144,11/21,1
6144,11/22,1
6144,11/23,1
6144,11/24,1
6144,11/25,1
6144,11/26,1
6144,11/27,1
6145,11/20,0
6145,11/21,0
6145,11/22,0
6145,11/23,0
6145,11/24,0
6145,11/25,0
6145,11/26,0
6145,11/27,0
6146,11/20,0
6146,11/21,0
6146,11/22,0
6146,11/23,0
6146,11/24,0
6146,11/25,0
6146,11/26,0
6146,11/27,0
6147,11/20,0
6147,11/21,0
6147,11/22,0
6147,11/23,0
6147,11/24,0
6147,11/25,0
6147,11/26,0
6147,11/27,0
6148,11/20,0
6148,11/21,0
6148,11/22,0
6148,11/23,0
6148,11/24,0
6148,11/25,0
6148,11/26,0
6148,11/27,0
6149,11/20,0
6149,11/21,0
6149,11/22,0
6149,11/23,0
6149,11/24,0
6149,11/25,0
6149,11/26,0
6149,11/27,0
6150,11/20,0
6150,11/21,0
6150,11/22,0
6150,11/23,0
6150,11/24,0
6150,11/25,0
6150,11/26,0
6150,11/27,0
6151,11/20,0
6151,11/21,0
6151,11/22,0
6151,11/23,0
6151,11/24,0
6151,11/25,0
6151,11/26,0
6151,11/27,0
6152,11/20,2
6152,11/21,2
6152,11/22,2
6152,11/23,2
6152,11/24,2
6152,11/25,2
6152,11/26,2
6152,11/27,2
6153,11/20,0
6153,11/21,0
6153,11/22,0
6153,11/23,0
6153,11/24,0
6153,11/25,0
6153,11/26,0
6153,11/27,0
6154,11/20,0
6154,11/21,0
6154,11/22,0
6154,11/23,0
6154,11/24,0
6154,11/25,0
6154,11/26,0
6154,11/27,0
6155,11/20,0
6155,11/21,0
6155,11/22,0
6155,11/23,0
6155,11/24,0
6155,11/25,0
6155,11/26,0
6155,11/27,0
6156,11/20,0
6156,11/21,0
6156,11/22,0
6156,11/23,0
6156,11/24,0
6156,11/25,0
6156,11/26,0
6156,11/27,0
6157,11/20,0
6157,11/21,0
6157,11/22,0
6157,11/23,0
6157,11/24,0
6157,11/25,0
6157,11/26,0
6157,11/27,0
6158,11/20,0
6158,11/21,0
6158,11/22,0
6158,11/23,0
6158,11/24,0
6158,11/25,0
6158,11/26,0
6158,11/27,0
6159,11/20,0
6159,11/21,0
6159,11/22,0
6159,11/23,0
6159,11/24,0
6159,11/25,0
6159,11/26,0
6159,11/27,0
6160,11/20,0
6160,11/21,0
6160,11/22,0
6160,11/23,0
6160,11/24,0
6160,11/25,0
6160,11/26,0
6160,11/27,0
6161,11/20,0
6161,11/21,0
6161,11/22,0
6161,11/23,0
6161,11/24,0
6161,11/25,0
6161,11/26,0
6161,11/27,0
6162,11/20,0
6162,11/21,0
6162,11/22,0
6162,11/23,0
6162,11/24,0
6162,11/25,0
6162,11/26,0
6162,11/27,0
6163,11/20,0
6163,11/21,0
6163,11/22,0
6163,11/23,0
6163,11/24,0
6163,11/25,0
6163,11/26,0
6163,11/27,0
6164,11/20,0
6164,11/21,0
6164,11/22,0
6164,11/23,0
6164,11/24,0
6164,11/25,0
6164,11/26,0
6164,11/27,0
6165,11/20,0
6165,11/21,0
6165,11/22,0
6165,11/23,0
6165,11/24,0
6165,11/25,0
6165,11/26,0
6165,11/27,0
6166,11/20,0
6166,11/21,0
6166,11/22,0
6166,11/23,0
6166,11/24,0
6166,11/25,0
6166,11/26,0
6166,11/27,0
6167,11/20,0
6167,11/21,0
6167,11/22,0
6167,11/23,0
6167,11/24,0
6167,11/25,0
6167,11/26,0
6167,11/27,0
6168,11/20,0
6168,11/21,0
6168,11/22,0
6168,11/23,0
6168,11/24,0
6168,11/25,0
6168,11/26,0
6168,11/27,0
6169,11/20,0
6169,11/21,0
6169,11/22,0
6169,11/23,0
6169,11/24,0
6169,11/25,0
6169,11/26,0
6169,11/27,0
6170,11/20,0
6170,11/21,0
6170,11/22,0
6170,11/23,0
6170,11/24,0
6170,11/25,0
6170,11/26,0
6170,11/27,0
6171,11/20,0
6171,11/21,0
6171,11/22,0
6171,11/23,0
6171,11/24,0
6171,11/25,0
6171,11/26,0
6171,11/27,0
6172,11/20,0
6172,11/21,0
6172,11/22,0
6172,11/23,0
6172,11/24,0
6172,11/25,0
6172,11/26,0
6172,11/27,0
6173,11/20,0
6173,11/21,0
6173,11/22,0
6173,11/23,0
6173,11/24,0
6173,11/25,0
6173,11/26,0
6173,11/27,0
6174,11/20,0
6174,11/21,0
6174,11/22,0
6174,11/23,0
6174,11/24,0
6174,11/25,0
6174,11/26,0
6174,11/27,0
6175,11/20,0
6175,11/21,0
6175,11/22,0
6175,11/23,0
6175,11/24,0
6175,11/25,0
6175,11/26,0
6175,11/27,0
6176,11/20,0
6176,11/21,0
6176,11/22,0
6176,11/23,0
6176,11/24,0
6176,11/25,0
6176,11/26,0
6176,11/27,0
6178,11/20,1
6178,11/21,1
6178,11/22,1
6178,11/23,1
6178,11/24,1
6178,11/25,1
6178,11/26,1
6178,11/27,1
6179,11/20,1
6179,11/21,1
6179,11/22,1
6179,11/23,1
6179,11/24,1
6179,11/25,1
6179,11/26,1
6179,11/27,1
6180,11/20,0
6180,11/21,0
6180,11/22,0
6180,11/23,0
6180,11/24,0
6180,11/25,0
6180,11/26,0
6180,11/27,0
6181,11/20,0
6181,11/21,0
6181,11/22,0
6181,11/23,0
6181,11/24,0
6181,11/25,0
6181,11/26,0
6181,11/27,0
6182,11/20,0
6182,11/21,0
6182,11/22,0
6182,11/23,0
6182,11/24,0
6182,11/25,0
6182,11/26,0
6182,11/27,0
6183,11/20,0
6183,11/21,0
6183,11/22,0
6183,11/23,0
6183,11/24,0
6183,11/25,0
6183,11/26,0
6183,11/27,0
6184,11/20,0
6184,11/21,0
6184,11/22,0
6184,11/23,0
6184,11/24,0
6184,11/25,0
6184,11/26,0
6184,11/27,0
6185,11/20,0
6185,11/21,0
6185,11/22,0
6185,11/23,0
6185,11/24,0
6185,11/25,0
6185,11/26,0
6185,11/27,0
6186,11/20,0
6186,11/21,0
6186,11/22,0
6186,11/23,0
6186,11/24,0
6186,11/25,0
6186,11/26,0
6186,11/27,0
6187,11/20,0
6187,11/21,0
6187,11/22,0
6187,11/23,0
6187,11/24,0
6187,11/25,0
6187,11/26,0
6187,11/27,0
6188,11/20,0
6188,11/21,0
6188,11/22,0
6188,11/23,0
6188,11/24,0
6188,11/25,0
6188,11/26,0
6188,11/27,0
6189,11/20,0
6189,11/21,0
6189,11/22,0
6189,11/23,0
6189,11/24,0
6189,11/25,0
6189,11/26,0
6189,11/27,0
6190,11/20,0
6190,11/21,0
6190,11/22,0
6190,11/23,0
6190,11/24,0
6190,11/25,0
6190,11/26,0
6190,11/27,0
6191,11/20,0
6191,11/21,0
6191,11/22,0
6191,11/23,0
6191,11/24,0
6191,11/25,0
6191,11/26,0
6191,11/27,0
6192,11/20,0
6192,11/21,0
6192,11/22,0
6192,11/23,0
6192,11/24,0
6192,11/25,0
6192,11/26,0
6192,11/27,0
6193,11/20,0
6193,11/21,0
6193,11/22,0
6193,11/23,0
6193,11/24,0
6193,11/25,0
6193,11/26,0
6193,11/27,0
6194,11/20,0
6194,11/21,0
6194,11/22,0
6194,11/23,0
6194,11/24,0
6194,11/25,0
6194,11/26,0
6194,11/27,0
6195,11/20,0
6195,11/21,0
6195,11/22,0
6195,11/23,0
6195,11/24,0
6195,11/25,0
6195,11/26,0
6195,11/27,0
6196,11/20,0
6196,11/21,0
6196,11/22,0
6196,11/23,0
6196,11/24,0
6196,11/25,0
6196,11/26,0
6196,11/27,0
6197,11/20,0
6197,11/21,0
6197,11/22,0
6197,11/23,0
6197,11/24,0
6197,11/25,0
6197,11/26,0
6197,11/27,0
6198,11/20,0
6198,11/21,0
6198,11/22,0
6198,11/23,0
6198,11/24,0
6198,11/25,0
6198,11/26,0
6198,11/27,0
6199,11/20,0
6199,11/21,0
6199,11/22,0
6199,11/23,0
6199,11/24,0
6199,11/25,0
6199,11/26,0
6199,11/27,0
6200,11/20,0
6200,11/21,0
6200,11/22,0
6200,11/23,0
6200,11/24,0
6200,11/25,0
6200,11/26,0
6200,11/27,0
6201,11/20,0
6201,11/21,0
6201,11/22,0
6201,11/23,0
6201,11/24,0
6201,11/25,0
6201,11/26,0
6201,11/27,0
6202,11/20,0
6202,11/21,0
6202,11/22,0
6202,11/23,0
6202,11/24,0
6202,11/25,0
6202,11/26,0
6202,11/27,0
6203,11/20,0
6203,11/21,0
6203,11/22,0
6203,11/23,0
6203,11/24,0
6203,11/25,0
6203,11/26,0
6203,11/27,0
6204,11/20,0
6204,11/21,0
6204,11/22,0
6204,11/23,0
6204,11/24,0
6204,11/25,0
6204,11/26,0
6204,11/27,0
6205,11/20,0
6205,11/21,0
6205,11/22,0
6205,11/23,0
6205,11/24,0
6205,11/25,0
6205,11/26,0
6205,11/27,0
6206,11/20,0
6206,11/21,0
6206,11/22,0
6206,11/23,0
6206,11/24,0
6206,11/25,0
6206,11/26,0
6206,11/27,0
6207,11/20,0
6207,11/21,0
6207,11/22,0
6207,11/23,0
6207,11/24,0
6207,11/25,0
6207,11/26,0
6207,11/27,0
6208,11/20,0
6208,11/21,0
6208,11/22,0
6208,11/23,0
6208,11/24,0
6208,11/25,0
6208,11/26,0
6208,11/27,0
6209,11/20,0
6209,11/21,0
6209,11/22,0
6209,11/23,0
6209,11/24,0
6209,11/25,0
6209,11/26,0
6209,11/27,0
6210,11/20,0
6210,11/21,0
6210,11/22,0
6210,11/23,0
6210,11/24,0
6210,11/25,0
6210,11/26,0
6210,11/27,0
6211,11/20,0
6211,11/21,0
6211,11/22,0
6211,11/23,0
6211,11/24,0
6211,11/25,0
6211,11/26,0
6211,11/27,0
6212,11/20,0
6212,11/21,0
6212,11/22,0
6212,11/23,0
6212,11/24,0
6212,11/25,0
6212,11/26,0
6212,11/27,0
6213,11/20,0
6213,11/21,0
6213,11/22,0
6213,11/23,0
6213,11/24,0
6213,11/25,0
6213,11/26,0
6213,11/27,0
6214,11/20,0
6214,11/21,0
6214,11/22,0
6214,11/23,0
6214,11/24,0
6214,11/25,0
6214,11/26,0
6214,11/27,0
6215,11/20,0
6215,11/21,0
6215,11/22,0
6215,11/23,0
6215,11/24,0
6215,11/25,0
6215,11/26,0
6215,11/27,0
6216,11/20,0
6216,11/21,0
6216,11/22,0
6216,11/23,0
6216,11/24,0
6216,11/25,0
6216,11/26,0
6216,11/27,0
6217,11/20,1
6217,11/21,1
6217,11/22,1
6217,11/23,1
6217,11/24,1
6217,11/25,1
6217,11/26,1
6217,11/27,1
6218,11/20,0
6218,11/21,0
6218,11/22,0
6218,11/23,0
6218,11/24,0
6218,11/25,0
6218,11/26,0
6218,11/27,0
6219,11/20,8
6219,11/21,9
6219,11/22,9
6219,11/23,9
6219,11/24,10
6219,11/25,10
6219,11/26,10
6219,11/27,10
6220,11/20,0
6220,11/21,0
6220,11/22,0
6220,11/23,0
6220,11/24,0
6220,11/25,0
6220,11/26,0
6220,11/27,0
6221,11/20,0
6221,11/21,0
6221,11/22,0
6221,11/23,0
6221,11/24,0
6221,11/25,0
6221,11/26,0
6221,11/27,0
6222,11/20,0
6222,11/21,0
6222,11/22,0
6222,11/23,0
6222,11/24,0
6222,11/25,0
6222,11/26,0
6222,11/27,0
6223,11/20,1
6223,11/21,1
6223,11/22,1
6223,11/23,1
6223,11/24,1
6223,11/25,1
6223,11/26,1
6223,11/27,1
6224,11/20,0
6224,11/21,0
6224,11/22,0
6224,11/23,0
6224,11/24,0
6224,11/25,0
6224,11/26,0
6224,11/27,0
6225,11/20,0
6225,11/21,0
6225,11/22,0
6225,11/23,0
6225,11/24,0
6225,11/25,0
6225,11/26,0
6225,11/27,0
6226,11/20,0
6226,11/21,0
6226,11/22,0
6226,11/23,0
6226,11/24,0
6226,11/25,0
6226,11/26,0
6226,11/27,0
6227,11/20,0
6227,11/21,0
6227,11/22,0
6227,11/23,0
6227,11/24,0
6227,11/25,0
6227,11/26,0
6227,11/27,0
6228,11/20,0
6228,11/21,0
6228,11/22,0
6228,11/23,0
6228,11/24,0
6228,11/25,0
6228,11/26,0
6228,11/27,0
6229,11/20,0
6229,11/21,0
6229,11/22,0
6229,11/23,0
6229,11/24,0
6229,11/25,0
6229,11/26,0
6229,11/27,0
6230,11/20,0
6230,11/21,0
6230,11/22,0
6230,11/23,0
6230,11/24,0
6230,11/25,0
6230,11/26,0
6230,11/27,0
6231,11/20,0
6231,11/21,0
6231,11/22,0
6231,11/23,0
6231,11/24,0
6231,11/25,0
6231,11/26,0
6231,11/27,0
6232,11/20,0
6232,11/21,0
6232,11/22,0
6232,11/23,0
6232,11/24,0
6232,11/25,0
6232,11/26,0
6232,11/27,0
6233,11/20,0
6233,11/21,0
6233,11/22,0
6233,11/23,0
6233,11/24,0
6233,11/25,0
6233,11/26,0
6233,11/27,0
6234,11/20,0
6234,11/21,0
6234,11/22,0
6234,11/23,0
6234,11/24,0
6234,11/25,0
6234,11/26,0
6234,11/27,0
6235,11/20,0
6235,11/21,0
6235,11/22,0
6235,11/23,0
6235,11/24,0
6235,11/25,0
6235,11/26,0
6235,11/27,0
6236,11/20,0
6236,11/21,0
6236,11/22,0
6236,11/23,0
6236,11/24,0
6236,11/25,0
6236,11/26,0
6236,11/27,0
6237,11/20,0
6237,11/21,0
6237,11/22,0
6237,11/23,0
6237,11/24,0
6237,11/25,0
6237,11/26,0
6237,11/27,0
6238,11/20,0
6238,11/21,0
6238,11/22,0
6238,11/23,0
6238,11/24,0
6238,11/25,0
6238,11/26,0
6238,11/27,0
6239,11/20,0
6239,11/21,0
6239,11/22,0
6239,11/23,0
6239,11/24,0
6239,11/25,0
6239,11/26,0
6239,11/27,0
6240,11/20,0
6240,11/21,0
6240,11/22,0
6240,11/23,0
6240,11/24,0
6240,11/25,0
6240,11/26,0
6240,11/27,0
6241,11/20,0
6241,11/21,0
6241,11/22,0
6241,11/23,0
6241,11/24,0
6241,11/25,0
6241,11/26,0
6241,11/27,0
6242,11/20,0
6242,11/21,0
6242,11/22,0
6242,11/23,0
6242,11/24,0
6242,11/25,0
6242,11/26,0
6242,11/27,0
6243,11/20,0
6243,11/21,0
6243,11/22,0
6243,11/23,0
6243,11/24,0
6243,11/25,0
6243,11/26,0
6243,11/27,0
6244,11/20,0
6244,11/21,0
6244,11/22,0
6244,11/23,0
6244,11/24,0
6244,11/25,0
6244,11/26,0
6244,11/27,0
6245,11/20,0
6245,11/21,0
6245,11/22,0
6245,11/23,0
6245,11/24,0
6245,11/25,0
6245,11/26,0
6245,11/27,0
6246,11/20,0
6246,11/21,0
6246,11/22,0
6246,11/23,0
6246,11/24,0
6246,11/25,0
6246,11/26,0
6246,11/27,0
6247,11/20,0
6247,11/21,0
6247,11/22,0
6247,11/23,0
6247,11/24,0
6247,11/25,0
6247,11/26,0
6247,11/27,0
6248,11/20,0
6248,11/21,0
6248,11/22,0
6248,11/23,0
6248,11/24,0
6248,11/25,0
6248,11/26,0
6248,11/27,0
6250,11/20,13
6250,11/21,13
6250,11/22,14
6250,11/23,14
6250,11/24,14
6250,11/25,14
6250,11/26,14
6250,11/27,14
6252,11/20,0
6252,11/21,0
6252,11/22,0
6252,11/23,0
6252,11/24,0
6252,11/25,0
6252,11/26,0
6252,11/27,0
6253,11/20,31
6253,11/21,30
6253,11/22,29
6253,11/23,29
6253,11/24,29
6253,11/25,29
6253,11/26,30
6253,11/27,30
6254,11/20,4
6254,11/21,4
6254,11/22,5
6254,11/23,5
6254,11/24,5
6254,11/25,5
6254,11/26,5
6254,11/27,5
6255,11/20,22
6255,11/21,22
6255,11/22,21
6255,11/23,21
6255,11/24,22
6255,11/25,22
6255,11/26,22
6255,11/27,22
6256,11/20,0
6256,11/21,0
6256,11/22,0
6256,11/23,0
6256,11/24,0
6256,11/25,0
6256,11/26,0
6256,11/27,0
6257,11/20,22
6257,11/21,22
6257,11/22,22
6257,11/23,22
6257,11/24,22
6257,11/25,23
6257,11/26,22
6257,11/27,23
6258,11/20,26
6258,11/21,25
6258,11/22,25
6258,11/23,26
6258,11/24,26
6258,11/25,26
6258,11/26,26
6258,11/27,26
6259,11/20,6
6259,11/21,6
6259,11/22,6
6259,11/23,6
6259,11/24,6
6259,11/25,6
6259,11/26,6
6259,11/27,6
6260,11/20,17
6260,11/21,18
6260,11/22,18
6260,11/23,18
6260,11/24,18
6260,11/25,18
6260,11/26,19
6260,11/27,20
6261,11/20,3
6261,11/21,3
6261,11/22,3
6261,11/23,3
6261,11/24,3
6261,11/25,4
6261,11/26,4
6261,11/27,4
6262,11/20,12
6262,11/21,13
6262,11/22,13
6262,11/23,14
6262,11/24,14
6262,11/25,14
6262,11/26,14
6262,11/27,15
6263,11/20,18
6263,11/21,18
6263,11/22,18
6263,11/23,18
6263,11/24,18
6263,11/25,18
6263,11/26,18
6263,11/27,18
6264,11/20,3
6264,11/21,3
6264,11/22,3
6264,11/23,3
6264,11/24,3
6264,11/25,4
6264,11/26,4
6264,11/27,4
6265,11/20,9
6265,11/21,9
6265,11/22,9
6265,11/23,9
6265,11/24,9
6265,11/25,9
6265,11/26,10
6265,11/27,10
6266,11/20,26
6266,11/21,26
6266,11/22,26
6266,11/23,26
6266,11/24,26
6266,11/25,26
6266,11/26,26
6266,11/27,26
6267,11/20,13
6267,11/21,14
6267,11/22,14
6267,11/23,14
6267,11/24,14
6267,11/25,14
6267,11/26,14
6267,11/27,14
6268,11/20,1
6268,11/21,1
6268,11/22,1
6268,11/23,1
6268,11/24,1
6268,11/25,1
6268,11/26,1
6268,11/27,1
6269,11/20,16
6269,11/21,16
6269,11/22,17
6269,11/23,18
6269,11/24,19
6269,11/25,19
6269,11/26,18
6269,11/27,17
6270,11/20,14
6270,11/21,14
6270,11/22,14
6270,11/23,14
6270,11/24,15
6270,11/25,15
6270,11/26,15
6270,11/27,15
6271,11/20,2
6271,11/21,2
6271,11/22,2
6271,11/23,2
6271,11/24,2
6271,11/25,2
6271,11/26,2
6271,11/27,2
6272,11/20,4
6272,11/21,4
6272,11/22,4
6272,11/23,5
6272,11/24,5
6272,11/25,5
6272,11/26,5
6272,11/27,5
6273,11/20,5
6273,11/21,5
6273,11/22,5
6273,11/23,5
6273,11/24,5
6273,11/25,5
6273,11/26,5
6273,11/27,5
6274,11/20,3
6274,11/21,3
6274,11/22,3
6274,11/23,3
