id,date,count
3566,09/14,5
3566,09/15,5
3567,09/09,0
3567,09/10,0
3567,09/11,0
3567,09/12,0
3567,09/13,0
3567,09/14,0
3567,09/15,0
3568,09/09,3
3568,09/10,3
3568,09/11,3
3568,09/12,3
3568,09/13,3
3568,09/14,3
3568,09/15,4
3569,09/09,0
3569,09/10,0
3569,09/11,0
3569,09/12,0
3569,09/13,0
3569,09/14,0
3569,09/15,1
3570,09/09,0
3570,09/10,0
3570,09/11,0
3570,09/12,0
3570,09/13,0
3570,09/14,0
3570,09/15,0
3571,09/09,5
3571,09/10,5
3571,09/11,5
3571,09/12,5
3571,09/13,5
3571,09/14,5
3571,09/15,5
3572,09/09,1
3572,09/10,1
3572,09/11,1
3572,09/12,1
3572,09/13,1
3572,09/14,1
3572,09/15,1
3573,09/09,14
3573,09/10,14
3573,09/11,14
3573,09/12,12
3573,09/13,12
3573,09/14,12
3573,09/15,12
3574,09/09,0
3574,09/10,0
3574,09/11,0
3574,09/12,0
3574,09/13,0
3574,09/14,0
3574,09/15,0
3575,09/09,0
3575,09/10,0
3575,09/11,0
3575,09/12,0
3575,09/13,0
3575,09/14,0
3575,09/15,0
3576,09/09,1
3576,09/10,1
3576,09/11,1
3576,09/12,1
3576,09/13,1
3576,09/14,1
3576,09/15,1
3577,09/09,1
3577,09/10,1
3577,09/11,1
3577,09/12,1
3577,09/13,1
3577,09/14,1
3577,09/15,1
3578,09/09,0
3578,09/10,0
3578,09/11,0
3578,09/12,0
3578,09/13,1
3578,09/14,1
3578,09/15,1
3579,09/09,3
3579,09/10,3
3579,09/11,3
3579,09/12,3
3579,09/13,4
3579,09/14,4
3579,09/15,4
3580,09/09,19
3580,09/10,19
3580,09/11,18
3580,09/12,17
3580,09/13,18
3580,09/14,18
3580,09/15,19
3581,09/09,125
3581,09/10,125
3581,09/11,125
3581,09/12,125
3581,09/13,125
3581,09/14,124
3581,09/15,124
3582,09/09,156
3582,09/10,156
3582,09/11,156
3582,09/12,156
3582,09/13,156
3582,09/14,156
3582,09/15,156
3583,09/09,9
3583,09/10,9
3583,09/11,9
3583,09/12,9
3583,09/13,9
3583,09/14,9
3583,09/15,9
3584,09/09,6
3584,09/10,6
3584,09/11,6
3584,09/12,6
3584,09/13,6
3584,09/14,6
3584,09/15,6
3585,09/09,13
3585,09/10,13
3585,09/11,13
3585,09/12,13
3585,09/13,13
3585,09/14,13
3585,09/15,13
3586,09/09,6
3586,09/10,6
3586,09/11,6
3586,09/12,6
3586,09/13,6
3586,09/14,6
3586,09/15,6
3587,09/09,7
3587,09/10,7
3587,09/11,7
3587,09/12,7
3587,09/13,7
3587,09/14,7
3587,09/15,7
3588,09/09,13
3588,09/10,13
3588,09/11,13
3588,09/12,13
3588,09/13,13
3588,09/14,13
3588,09/15,13
3589,09/09,5
3589,09/10,5
3589,09/11,5
3589,09/12,5
3589,09/13,5
3589,09/14,5
3589,09/15,5
3590,09/09,3
3590,09/10,3
3590,09/11,3
3590,09/12,3
3590,09/13,3
3590,09/14,3
3590,09/15,3
3591,09/09,8
3591,09/10,8
3591,09/11,8
3591,09/12,8
3591,09/13,8
3591,09/14,8
3591,09/15,8
3592,09/09,2
3592,09/10,2
3592,09/11,2
3592,09/12,2
3592,09/13,2
3592,09/14,2
3592,09/15,2
3593,09/09,2
3593,09/10,2
3593,09/11,2
3593,09/12,2
3593,09/13,2
3593,09/14,2
3593,09/15,2
3594,09/09,6
3594,09/10,6
3594,09/11,6
3594,09/12,6
3594,09/13,6
3594,09/14,6
3594,09/15,6
3595,09/09,1
3595,09/10,1
3595,09/11,1
3595,09/12,1
3595,09/13,1
3595,09/14,1
3595,09/15,1
3596,09/09,11
3596,09/10,11
3596,09/11,11
3596,09/12,11
3596,09/13,11
3596,09/14,11
3596,09/15,11
3597,09/09,6
3597,09/10,6
3597,09/11,6
3597,09/12,6
3597,09/13,6
3597,09/14,6
3597,09/15,6
3598,09/09,6
3598,09/10,6
3598,09/11,6
3598,09/12,6
3598,09/13,6
3598,09/14,6
3598,09/15,6
3599,09/09,6
3599,09/10,6
3599,09/11,6
3599,09/12,6
3599,09/13,6
3599,09/14,6
3599,09/15,6
3600,09/09,2
3600,09/10,2
3600,09/11,2
3600,09/12,2
3600,09/13,2
3600,09/14,2
3600,09/15,2
3601,09/09,13
3601,09/10,13
3601,09/11,13
3601,09/12,13
3601,09/13,13
3601,09/14,13
3601,09/15,13
3602,09/09,0
3602,09/10,0
3602,09/11,0
3602,09/12,0
3602,09/13,0
3602,09/14,0
3602,09/15,0
3603,09/09,9
3603,09/10,9
3603,09/11,9
3603,09/12,9
3603,09/13,9
3603,09/14,9
3603,09/15,9
3604,09/09,9
3604,09/10,9
3604,09/11,9
3604,09/12,9
3604,09/13,9
3604,09/14,9
3604,09/15,9
3605,09/09,11
3605,09/10,11
3605,09/11,11
3605,09/12,11
3605,09/13,11
3605,09/14,11
3605,09/15,11
3606,09/09,16
3606,09/10,16
3606,09/11,16
3606,09/12,16
3606,09/13,16
3606,09/14,16
3606,09/15,16
3607,09/09,3
3607,09/10,3
3607,09/11,3
3607,09/12,3
3607,09/13,3
3607,09/14,3
3607,09/15,3
3608,09/09,2
3608,09/10,2
3608,09/11,2
3608,09/12,2
3608,09/13,2
3608,09/14,2
3608,09/15,2
3609,09/09,14
3609,09/10,14
3609,09/11,14
3609,09/12,14
3609,09/13,15
3609,09/14,15
3609,09/15,15
3610,09/09,0
3610,09/10,0
3610,09/11,0
3610,09/12,0
3610,09/13,0
3610,09/14,0
3610,09/15,0
3611,09/09,19
3611,09/10,19
3611,09/11,18
3611,09/12,18
3611,09/13,18
3611,09/14,17
3611,09/15,18
3612,09/09,20
3612,09/10,20
3612,09/11,20
3612,09/12,20
3612,09/13,20
3612,09/14,20
3612,09/15,19
3613,09/09,9
3613,09/10,9
3613,09/11,9
3613,09/12,9
3613,09/13,9
3613,09/14,8
3613,09/15,8
3614,09/09,5
3614,09/10,5
3614,09/11,5
3614,09/12,5
3614,09/13,5
3614,09/14,5
3614,09/15,5
3615,09/09,15
3615,09/10,15
3615,09/11,14
3615,09/12,14
3615,09/13,14
3615,09/14,13
3615,09/15,13
3616,09/09,14
3616,09/10,15
3616,09/11,15
3616,09/12,15
3616,09/13,15
3616,09/14,14
3616,09/15,13
3617,09/09,15
3617,09/10,15
3617,09/11,14
3617,09/12,14
3617,09/13,15
3617,09/14,16
3617,09/15,16
3618,09/09,15
3618,09/10,15
3618,09/11,15
3618,09/12,15
3618,09/13,15
3618,09/14,14
3618,09/15,14
3619,09/09,14
3619,09/10,14
3619,09/11,14
3619,09/12,14
3619,09/13,15
3619,09/14,15
3619,09/15,15
3620,09/09,5
3620,09/10,5
3620,09/11,5
3620,09/12,5
3620,09/13,5
3620,09/14,5
3620,09/15,5
3621,09/09,0
3621,09/10,0
3621,09/11,0
3621,09/12,0
3621,09/13,0
3621,09/14,0
3621,09/15,0
3622,09/09,7
3622,09/10,7
3622,09/11,7
3622,09/12,7
3622,09/13,7
3622,09/14,7
3622,09/15,7
3623,09/09,8
3623,09/10,8
3623,09/11,8
3623,09/12,8
3623,09/13,8
3623,09/14,8
3623,09/15,8
3624,09/09,16
3624,09/10,16
3624,09/11,16
3624,09/12,16
3624,09/13,16
3624,09/14,15
3624,09/15,15
3625,09/09,8
3625,09/10,8
3625,09/11,8
3625,09/12,8
3625,09/13,8
3625,09/14,8
3625,09/15,8
3626,09/09,3
3626,09/10,3
3626,09/11,3
3626,09/12,3
3626,09/13,3
3626,09/14,3
3626,09/15,3
3627,09/09,8
3627,09/10,8
3627,09/11,8
3627,09/12,8
3627,09/13,8
3627,09/14,8
3627,09/15,8
3628,09/09,8
3628,09/10,8
3628,09/11,8
3628,09/12,8
3628,09/13,8
3628,09/14,8
3628,09/15,8
3629,09/09,8
3629,09/10,8
3629,09/11,8
3629,09/12,8
3629,09/13,8
3629,09/14,8
3629,09/15,8
3630,09/09,6
3630,09/10,6
3630,09/11,6
3630,09/12,6
3630,09/13,6
3630,09/14,6
3630,09/15,6
3631,09/09,8
3631,09/10,8
3631,09/11,8
3631,09/12,8
3631,09/13,8
3631,09/14,9
3631,09/15,10
3632,09/09,24
3632,09/10,24
3632,09/11,24
3632,09/12,24
3632,09/13,24
3632,09/14,24
3632,09/15,24
3633,09/09,17
3633,09/10,16
3633,09/11,16
3633,09/12,15
3633,09/13,15
3633,09/14,14
3633,09/15,15
3634,09/09,6
3634,09/10,6
3634,09/11,6
3634,09/12,6
3634,09/13,6
3634,09/14,6
3634,09/15,6
3635,09/09,10
3635,09/10,10
3635,09/11,10
3635,09/12,10
3635,09/13,10
3635,09/14,10
3635,09/15,10
3636,09/09,21
3636,09/10,21
3636,09/11,21
3636,09/12,20
3636,09/13,20
3636,09/14,17
3636,09/15,17
3637,09/09,15
3637,09/10,15
3637,09/11,16
3637,09/12,15
3637,09/13,15
3637,09/14,14
3637,09/15,14
3638,09/09,4
3638,09/10,4
3638,09/11,4
3638,09/12,4
3638,09/13,4
3638,09/14,4
3638,09/15,4
3639,09/09,2
3639,09/10,2
3639,09/11,2
3639,09/12,2
3639,09/13,2
3639,09/14,2
3639,09/15,2
3640,09/09,4
3640,09/10,4
3640,09/11,4
3640,09/12,4
3640,09/13,4
3640,09/14,4
3640,09/15,4
3641,09/09,0
3641,09/10,0
3641,09/11,0
3641,09/12,0
3641,09/13,0
3641,09/14,0
3641,09/15,0
3642,09/09,0
3642,09/10,0
3642,09/11,0
3642,09/12,0
3642,09/13,0
3642,09/14,0
3642,09/15,0
3643,09/09,1
3643,09/10,1
3643,09/11,1
3643,09/12,1
3643,09/13,1
3643,09/14,1
3643,09/15,1
3644,09/09,0
3644,09/10,0
3644,09/11,0
3644,09/12,0
3644,09/13,0
3644,09/14,0
3644,09/15,0
3645,09/09,0
3645,09/10,0
3645,09/11,0
3645,09/12,2
3645,09/13,2
3645,09/14,2
3645,09/15,2
3646,09/09,2
3646,09/10,2
3646,09/11,2
3646,09/12,2
3646,09/13,2
3646,09/14,2
3646,09/15,2
3647,09/09,0
3647,09/10,0
3647,09/11,0
3647,09/12,0
3647,09/13,0
3647,09/14,0
3647,09/15,0
3648,09/09,1
3648,09/10,1
3648,09/11,1
3648,09/12,3
3648,09/13,3
3648,09/14,3
3648,09/15,3
3649,09/09,2
3649,09/10,2
3649,09/11,2
3649,09/12,2
3649,09/13,2
3649,09/14,2
3649,09/15,2
3650,09/09,0
3650,09/10,0
3650,09/11,0
3650,09/12,0
3650,09/13,0
3650,09/14,0
3650,09/15,0
3651,09/09,0
3651,09/10,0
3651,09/11,0
3651,09/12,0
3651,09/13,0
3651,09/14,0
3651,09/15,0
3652,09/09,2
3652,09/10,2
3652,09/11,2
3652,09/12,2
3652,09/13,2
3652,09/14,2
3652,09/15,2
3653,09/09,0
3653,09/10,0
3653,09/11,0
3653,09/12,0
3653,09/13,0
3653,09/14,0
3653,09/15,0
3654,09/09,4
3654,09/10,4
3654,09/11,4
3654,09/12,5
3654,09/13,5
3654,09/14,8
3654,09/15,8
3655,09/09,0
3655,09/10,0
3655,09/11,0
3655,09/12,0
3655,09/13,0
3655,09/14,0
3655,09/15,0
3656,09/09,0
3656,09/10,0
3656,09/11,0
3656,09/12,0
3656,09/13,0
3656,09/14,0
3656,09/15,0
3657,09/09,0
3657,09/10,0
3657,09/11,0
3657,09/12,0
3657,09/13,0
3657,09/14,0
3657,09/15,0
3658,09/09,0
3658,09/10,0
3658,09/11,0
3658,09/12,0
3658,09/13,0
3658,09/14,0
3658,09/15,0
3659,09/09,2
3659,09/10,2
3659,09/11,2
3659,09/12,2
3659,09/13,2
3659,09/14,1
3659,09/15,1
3660,09/09,0
3660,09/10,0
3660,09/11,0
3660,09/12,0
3660,09/13,0
3660,09/14,0
3660,09/15,0
3661,09/09,6
3661,09/10,6
3661,09/11,6
3661,09/12,7
3661,09/13,7
3661,09/14,7
3661,09/15,7
3662,09/09,0
3662,09/10,0
3662,09/11,0
3662,09/12,0
3662,09/13,0
3662,09/14,0
3662,09/15,0
3663,09/09,4
3663,09/10,4
3663,09/11,4
3663,09/12,4
3663,09/13,4
3663,09/14,4
3663,09/15,4
3664,09/09,0
3664,09/10,0
3664,09/11,0
3664,09/12,0
3664,09/13,0
3664,09/14,0
3664,09/15,0
3665,09/09,2
3665,09/10,2
3665,09/11,2
3665,09/12,2
3665,09/13,2
3665,09/14,2
3665,09/15,2
3666,09/09,4
3666,09/10,4
3666,09/11,4
3666,09/12,4
3666,09/13,4
3666,09/14,4
3666,09/15,4
3667,09/09,4
3667,09/10,4
3667,09/11,4
3667,09/12,4
3667,09/13,4
3667,09/14,3
3667,09/15,3
3668,09/09,2
3668,09/10,2
3668,09/11,2
3668,09/12,2
3668,09/13,2
3668,09/14,2
3668,09/15,2
3669,09/09,6
3669,09/10,6
3669,09/11,6
3669,09/12,6
3669,09/13,6
3669,09/14,6
3669,09/15,6
3670,09/09,10
3670,09/10,10
3670,09/11,10
3670,09/12,9
3670,09/13,9
3670,09/14,8
3670,09/15,8
3671,09/09,11
3671,09/10,11
3671,09/11,11
3671,09/12,11
3671,09/13,11
3671,09/14,11
3671,09/15,11
3672,09/09,17
3672,09/10,17
3672,09/11,17
3672,09/12,17
3672,09/13,17
3672,09/14,17
3672,09/15,18
3673,09/09,1
3673,09/10,1
3673,09/11,1
3673,09/12,1
3673,09/13,1
3673,09/14,1
3673,09/15,1
3674,09/09,7
3674,09/10,7
3674,09/11,7
3674,09/12,7
3674,09/13,7
3674,09/14,7
3674,09/15,7
3675,09/09,0
3675,09/10,0
3675,09/11,0
3675,09/12,0
3675,09/13,0
3675,09/14,0
3675,09/15,0
3676,09/09,1
3676,09/10,1
3676,09/11,1
3676,09/12,1
3676,09/13,1
3676,09/14,1
3676,09/15,1
3677,09/09,1
3677,09/10,1
3677,09/11,1
3677,09/12,1
3677,09/13,1
3677,09/14,1
3677,09/15,1
3678,09/09,1
3678,09/10,1
3678,09/11,1
3678,09/12,1
3678,09/13,1
3678,09/14,1
3678,09/15,1
3679,09/09,0
3679,09/10,0
3679,09/11,0
3679,09/12,0
3679,09/13,0
3679,09/14,0
3679,09/15,0
3680,09/09,1
3680,09/10,1
3680,09/11,1
3680,09/12,1
3680,09/13,1
3680,09/14,1
3680,09/15,1
3681,09/09,2
3681,09/10,2
3681,09/11,2
3681,09/12,2
3681,09/13,2
3681,09/14,2
3681,09/15,2
3682,09/09,0
3682,09/10,0
3682,09/11,0
3682,09/12,0
3682,09/13,0
3682,09/14,0
3682,09/15,0
3683,09/09,0
3683,09/10,0
3683,09/11,0
3683,09/12,0
3683,09/13,0
3683,09/14,0
3683,09/15,0
3684,09/09,1
3684,09/10,1
3684,09/11,1
3684,09/12,1
3684,09/13,1
3684,09/14,1
3684,09/15,1
3685,09/09,1
3685,09/10,1
3685,09/11,1
3685,09/12,1
3685,09/13,1
3685,09/14,1
3685,09/15,1
3686,09/09,0
3686,09/10,0
3686,09/11,0
3686,09/12,1
3686,09/13,1
3686,09/14,1
3686,09/15,1
3687,09/09,0
3687,09/10,0
3687,09/11,0
3687,09/12,0
3687,09/13,0
3687,09/14,0
3687,09/15,0
3688,09/09,1
3688,09/10,1
3688,09/11,1
3688,09/12,1
3688,09/13,1
3688,09/14,1
3688,09/15,1
3689,09/09,1
3689,09/10,1
3689,09/11,1
3689,09/12,1
3689,09/13,1
3689,09/14,1
3689,09/15,1
3690,09/09,1
3690,09/10,1
3690,09/11,1
3690,09/12,1
3690,09/13,1
3690,09/14,1
3690,09/15,1
3691,09/09,3
3691,09/10,3
3691,09/11,3
3691,09/12,3
3691,09/13,3
3691,09/14,3
3691,09/15,3
3692,09/09,1
3692,09/10,1
3692,09/11,1
3692,09/12,1
3692,09/13,1
3692,09/14,1
3692,09/15,1
3693,09/09,2
3693,09/10,2
3693,09/11,2
3693,09/12,2
3693,09/13,2
3693,09/14,2
3693,09/15,2
3694,09/09,1
3694,09/10,1
3694,09/11,1
3694,09/12,1
3694,09/13,1
3694,09/14,1
3694,09/15,1
3695,09/09,4
3695,09/10,4
3695,09/11,4
3695,09/12,4
3695,09/13,4
3695,09/14,4
3695,09/15,4
3696,09/09,0
3696,09/10,0
3696,09/11,0
3696,09/12,0
3696,09/13,0
3696,09/14,0
3696,09/15,0
3697,09/09,17
3697,09/10,17
3697,09/11,17
3697,09/12,17
3697,09/13,17
3697,09/14,17
3697,09/15,17
3698,09/09,17
3698,09/10,17
3698,09/11,17
3698,09/12,17
3698,09/13,17
3698,09/14,17
3698,09/15,17
3700,09/09,41
3700,09/10,41
3700,09/11,41
3700,09/12,41
3700,09/13,41
3700,09/14,41
3700,09/15,41
3701,09/09,51
3701,09/10,51
3701,09/11,51
3701,09/12,51
3701,09/13,50
3701,09/14,49
3701,09/15,48
3702,09/09,26
3702,09/10,26
3702,09/11,26
3702,09/12,25
3702,09/13,25
3702,09/14,25
3702,09/15,25
3703,09/09,15
3703,09/10,15
3703,09/11,15
3703,09/12,15
3703,09/13,15
3703,09/14,15
3703,09/15,15
3704,09/09,23
3704,09/10,23
3704,09/11,23
3704,09/12,23
3704,09/13,23
3704,09/14,23
3704,09/15,22
3705,09/09,10
3705,09/10,10
3705,09/11,10
3705,09/12,9
3705,09/13,8
3705,09/14,8
3705,09/15,8
3706,09/09,0
3706,09/10,0
3706,09/11,0
3706,09/12,0
3706,09/13,0
3706,09/14,0
3706,09/15,0
3707,09/09,8
3707,09/10,8
3707,09/11,8
3707,09/12,8
3707,09/13,8
3707,09/14,8
3707,09/15,8
3708,09/09,26
3708,09/10,26
3708,09/11,26
3708,09/12,26
3708,09/13,26
3708,09/14,26
3708,09/15,26
3709,09/09,35
3709,09/10,35
3709,09/11,35
3709,09/12,35
3709,09/13,35
3709,09/14,35
3709,09/15,35
3710,09/09,19
3710,09/10,19
3710,09/11,19
3710,09/12,19
3710,09/13,19
3710,09/14,19
3710,09/15,19
3711,09/09,10
3711,09/10,10
3711,09/11,10
3711,09/12,10
3711,09/13,10
3711,09/14,10
3711,09/15,10
3712,09/09,7
3712,09/10,7
3712,09/11,7
3712,09/12,7
3712,09/13,7
3712,09/14,7
3712,09/15,7
3713,09/09,2
3713,09/10,2
3713,09/11,2
3713,09/12,2
3713,09/13,2
3713,09/14,2
3713,09/15,2
3714,09/09,44
3714,09/10,44
3714,09/11,44
3714,09/12,44
3714,09/13,43
3714,09/14,43
3714,09/15,43
3715,09/09,58
3715,09/10,58
3715,09/11,58
3715,09/12,58
3715,09/13,59
3715,09/14,57
3715,09/15,56
3716,09/09,4
3716,09/10,4
3716,09/11,4
3716,09/12,4
3716,09/13,4
3716,09/14,4
3716,09/15,4
3717,09/09,14
3717,09/10,14
3717,09/11,14
3717,09/12,14
3717,09/13,14
3717,09/14,14
3717,09/15,14
3718,09/09,9
3718,09/10,9
3718,09/11,9
3718,09/12,9
3718,09/13,9
3718,09/14,9
3718,09/15,9
3719,09/09,34
3719,09/10,34
3719,09/11,34
3719,09/12,34
3719,09/13,34
3719,09/14,33
3719,09/15,32
3720,09/09,61
3720,09/10,61
3720,09/11,61
3720,09/12,61
3720,09/13,61
3720,09/14,61
3720,09/15,61
3721,09/09,16
3721,09/10,16
3721,09/11,16
3721,09/12,16
3721,09/13,16
3721,09/14,16
3721,09/15,16
3722,09/09,63
3722,09/10,63
3722,09/11,63
3722,09/12,63
3722,09/13,63
3722,09/14,63
3722,09/15,62
3723,09/09,8
3723,09/10,8
3723,09/11,8
3723,09/12,8
3723,09/13,8
3723,09/14,7
3723,09/15,7
3724,09/09,16
3724,09/10,16
3724,09/11,16
3724,09/12,15
3724,09/13,15
3724,09/14,15
3724,09/15,15
3726,09/09,22
3726,09/10,22
3726,09/11,22
3726,09/12,22
3726,09/13,22
3726,09/14,22
3726,09/15,21
3728,09/09,17
3728,09/10,17
3728,09/11,17
3728,09/12,17
3728,09/13,17
3728,09/14,17
3728,09/15,17
3729,09/09,23
3729,09/10,23
3729,09/11,23
3729,09/12,23
3729,09/13,23
3729,09/14,23
3729,09/15,23
3730,09/09,6
3730,09/10,6
3730,09/11,6
3730,09/12,6
3730,09/13,6
3730,09/14,5
3730,09/15,5
3731,09/09,0
3731,09/10,0
3731,09/11,0
3731,09/12,0
3731,09/13,0
3731,09/14,0
3731,09/15,0
3732,09/09,1
3732,09/10,1
3732,09/11,1
3732,09/12,1
3732,09/13,1
3732,09/14,1
3732,09/15,1
3733,09/09,2
3733,09/10,2
3733,09/11,2
3733,09/12,2
3733,09/13,2
3733,09/14,2
3733,09/15,2
3734,09/09,1
3734,09/10,1
3734,09/11,1
3734,09/12,1
3734,09/13,1
3734,09/14,1
3734,09/15,1
3735,09/09,1
3735,09/10,1
3735,09/11,1
3735,09/12,1
3735,09/13,1
3735,09/14,1
3735,09/15,1
3736,09/09,9
3736,09/10,9
3736,09/11,9
3736,09/12,9
3736,09/13,9
3736,09/14,9
3736,09/15,9
3737,09/09,12
3737,09/10,12
3737,09/11,12
3737,09/12,12
3737,09/13,12
3737,09/14,12
3737,09/15,12
3738,09/09,1
3738,09/10,1
3738,09/11,1
3738,09/12,1
3738,09/13,1
3738,09/14,1
3738,09/15,1
3739,09/09,1
3739,09/10,1
3739,09/11,1
3739,09/12,1
3739,09/13,1
3739,09/14,1
3739,09/15,1
3740,09/09,2
3740,09/10,2
3740,09/11,2
3740,09/12,2
3740,09/13,1
3740,09/14,1
3740,09/15,1
3741,09/09,15
3741,09/10,15
3741,09/11,15
3741,09/12,15
3741,09/13,14
3741,09/14,15
3741,09/15,15
3742,09/09,2
3742,09/10,2
3742,09/11,2
3742,09/12,2
3742,09/13,2
3742,09/14,2
3742,09/15,2
3743,09/09,33
3743,09/10,33
3743,09/11,33
3743,09/12,33
3743,09/13,33
3743,09/14,33
3743,09/15,33
3744,09/09,9
3744,09/10,9
3744,09/11,9
3744,09/12,9
3744,09/13,9
3744,09/14,9
3744,09/15,9
3745,09/09,9
3745,09/10,9
3745,09/11,9
3745,09/12,9
3745,09/13,9
3745,09/14,9
3745,09/15,9
3746,09/09,7
3746,09/10,7
3746,09/11,7
3746,09/12,7
3746,09/13,7
3746,09/14,7
3746,09/15,7
3747,09/09,6
3747,09/10,6
3747,09/11,6
3747,09/12,6
3747,09/13,6
3747,09/14,6
3747,09/15,6
3748,09/09,10
3748,09/10,10
3748,09/11,10
3748,09/12,9
3748,09/13,9
3748,09/14,9
3748,09/15,9
3749,09/09,18
3749,09/10,18
3749,09/11,18
3749,09/12,18
3749,09/13,18
3749,09/14,18
3749,09/15,18
3750,09/09,17
3750,09/10,17
3750,09/11,17
3750,09/12,16
3750,09/13,16
3750,09/14,16
3750,09/15,16
3751,09/09,31
3751,09/10,31
3751,09/11,31
3751,09/12,31
3751,09/13,31
3751,09/14,31
3751,09/15,31
3752,09/09,12
3752,09/10,12
3752,09/11,12
3752,09/12,12
3752,09/13,12
3752,09/14,12
3752,09/15,12
3753,09/09,0
3753,09/10,0
3753,09/11,0
3753,09/12,0
3753,09/13,0
3753,09/14,0
3753,09/15,0
3754,09/09,26
3754,09/10,26
3754,09/11,26
3754,09/12,26
3754,09/13,26
3754,09/14,26
3754,09/15,26
3755,09/09,20
3755,09/10,20
3755,09/11,20
3755,09/12,20
3755,09/13,20
3755,09/14,20
3755,09/15,20
3756,09/09,0
3756,09/10,0
3756,09/11,0
3756,09/12,0
3756,09/13,0
3756,09/14,0
3756,09/15,0
3757,09/09,11
3757,09/10,10
3757,09/11,10
3757,09/12,10
3757,09/13,10
3757,09/14,10
3757,09/15,10
3759,09/09,7
3759,09/10,7
3759,09/11,7
3759,09/12,7
3759,09/13,7
3759,09/14,7
3759,09/15,7
3760,09/09,1
3760,09/10,1
3760,09/11,1
3760,09/12,1
3760,09/13,1
3760,09/14,1
3760,09/15,1
3761,09/09,6
3761,09/10,6
3761,09/11,6
3761,09/12,6
3761,09/13,6
3761,09/14,6
3761,09/15,6
3762,09/09,7
3762,09/10,7
3762,09/11,7
3762,09/12,8
3762,09/13,7
3762,09/14,7
3762,09/15,7
3763,09/09,6
3763,09/10,6
3763,09/11,6
3763,09/12,6
3763,09/13,6
3763,09/14,6
3763,09/15,6
3764,09/09,8
3764,09/10,8
3764,09/11,8
3764,09/12,8
3764,09/13,8
3764,09/14,8
3764,09/15,8
3765,09/09,0
3765,09/10,0
3765,09/11,0
3765,09/12,0
3765,09/13,0
3765,09/14,0
3765,09/15,0
3766,09/09,0
3766,09/10,0
3766,09/11,0
3766,09/12,0
3766,09/13,0
3766,09/14,0
3766,09/15,0
3767,09/09,0
3767,09/10,0
3767,09/11,0
3767,09/12,0
3767,09/13,0
3767,09/14,0
3767,09/15,0
3780,09/09,4
3780,09/10,4
3780,09/11,4
3780,09/12,4
3780,09/13,4
3780,09/14,4
3780,09/15,4
3781,09/09,2
3781,09/10,2
3781,09/11,2
3781,09/12,2
3781,09/13,2
3781,09/14,2
3781,09/15,2
3782,09/09,49
3782,09/10,49
3782,09/11,49
3782,09/12,49
3782,09/13,49
3782,09/14,49
3782,09/15,49
3783,09/09,75
3783,09/10,75
3783,09/11,75
3783,09/12,75
3783,09/13,75
3783,09/14,75
3783,09/15,75
3784,09/09,75
3784,09/10,75
3784,09/11,75
3784,09/12,75
3784,09/13,75
3784,09/14,75
3784,09/15,75
3785,09/09,75
3785,09/10,75
3785,09/11,75
3785,09/12,75
3785,09/13,75
3785,09/14,75
3785,09/15,75
3786,09/09,0
3786,09/10,0
3786,09/11,0
3786,09/12,0
3786,09/13,0
3786,09/14,0
3786,09/15,0
3787,09/09,75
3787,09/10,75
3787,09/11,75
3787,09/12,75
3787,09/13,75
3787,09/14,75
3787,09/15,75
3788,09/09,81
3788,09/10,80
3788,09/11,80
3788,09/12,80
3788,09/13,79
3788,09/14,78
3788,09/15,78
3789,09/09,75
3789,09/10,75
3789,09/11,75
3789,09/12,75
3789,09/13,75
3789,09/14,75
3789,09/15,75
3790,09/09,75
3790,09/10,75
3790,09/11,75
3790,09/12,75
3790,09/13,75
3790,09/14,75
3790,09/15,75
3791,09/09,90
3791,09/10,90
3791,09/11,90
3791,09/12,90
3791,09/13,90
3791,09/14,90
3791,09/15,90
3792,09/09,111
3792,09/10,111
3792,09/11,111
3792,09/12,111
3792,09/13,111
3792,09/14,111
3792,09/15,111
3793,09/09,100
3793,09/10,100
3793,09/11,100
3793,09/12,100
3793,09/13,100
3793,09/14,100
3793,09/15,100
3794,09/09,101
3794,09/10,101
3794,09/11,101
3794,09/12,101
3794,09/13,101
3794,09/14,101
3794,09/15,101
3795,09/09,25
3795,09/10,25
3795,09/11,25
3795,09/12,25
3795,09/13,25
3795,09/14,25
3795,09/15,25
3796,09/09,0
3796,09/10,0
3796,09/11,0
3796,09/12,0
3796,09/13,0
3796,09/14,0
3796,09/15,0
3797,09/09,12
3797,09/10,12
3797,09/11,12
3797,09/12,12
3797,09/13,12
3797,09/14,12
3797,09/15,12
3798,09/09,11
3798,09/10,11
3798,09/11,11
3798,09/12,11
3798,09/13,11
3798,09/14,11
3798,09/15,11
3799,09/09,3
3799,09/10,3
3799,09/11,3
3799,09/12,3
3799,09/13,3
3799,09/14,3
3799,09/15,3
3800,09/09,3
3800,09/10,3
3800,09/11,3
3800,09/12,3
3800,09/13,3
3800,09/14,3
3800,09/15,3
3801,09/09,7
3801,09/10,7
3801,09/11,7
3801,09/12,7
3801,09/13,7
3801,09/14,7
3801,09/15,7
3802,09/09,14
3802,09/10,14
3802,09/11,14
3802,09/12,14
3802,09/13,14
3802,09/14,14
3802,09/15,14
3803,09/09,9
3803,09/10,9
3803,09/11,9
3803,09/12,9
3803,09/13,10
3803,09/14,10
3803,09/15,10
3804,09/09,17
3804,09/10,17
3804,09/11,17
3804,09/12,17
3804,09/13,17
