id,code,name
6005,MGT 882 E1,Advanced Negotiations
6006,MGT 887 01,Negotiations
6007,MGT 887 02,Negotiations
6008,MGT 891 01,Private Capital and Impact Investing
6009,MGT 892 01,Introduction to Financial Crisis Communications
6010,MGT 893 01,Nonmarket Strategy
6011,MGT 893 02,Nonmarket Strategy
6012,MGT 894 01,ConnectedCities&UrbanEcosystms: Canceled:ConctdCities&UrbanEco
6013,MGT 896 01,America’s Future Role in the Global Economy
6014,MGT 897 01,Entrepreneurial Finance
6015,MGT 897 02,Entrepreneurial Finance
6016,MGT 897 G1,Entrepreneurial Finance
6017,MGT 898 01,FinancialCrisis:PolicyResponse
6018,MGT 913 01,EntVenturesinConsumerProducts
6019,MGT 920 01,GNAM: Natural Capital
6020,MGT 921 01,Asset Management Colloquium
6021,MGT 926 01,AM in RegulatoryEnvironment
6022,MGT 928 01,AssetMgt Practical Expriecence
6023,MGT 929 01,ESG Investing
6024,MGT 929 02,ESG Investing: Cancelled: ESG Investing
6025,MGT 929 E1,ESG Investing
6026,MGT 936 01,Fixed Income Strategies
6027,MGT 937 01,Hedge Fund Strategies
6028,MGT 938 01,Macroeconomic Strategies
6029,MGT 939 01,Risky Credit
6030,MGT 943 01,Financial Stability Regulation
6032,MGT 949 01,Systemic-Risk Colloquium
6033,MGT 952 01,GNAM:ConflictResolutionMngers
6034,MGT 953 01,GNAM: Digital Resilience
6035,MGT 961 01,GNAM: ManagingErrorsinOrgs
6036,MGT 964 01,GNAM:FutureofFood&AgriBusiness
6037,MGT 965 01,GNAM:Aviation Finance
6038,MGT 966 01,GNAM:GlblImplctnsFinTechInnovs
6039,MGT 968 01,GNAM:ValuatnandMergrs&Acquistn
6040,MGT 969 01,GNAM: Sustainable Finance
6041,MGT 971 01,GNAM: Sustnblty&Innovation
6042,MGT 973 01,GNAM: Digital Finance
6043,MGT 983 01,GNAM:Innovation&Entrpreneurshp
6045,MGT 994 E1,InvestinginHealthcare:Capstone
6046,MGT 995 01,Sustainable Innovation in Healthcare
6047,MGT 997 01,VentureCapital&PrivateEquity
6048,MHHR 701 01,Theory and Praxis of Material Histories
6055,MMES 243 01,"Health, Medicine, and Politics in the Middle East"
6060,MRES 999 01,Master's Thesis Research
6061,MUS 502 01,Analysis and Musicianship II
6062,MUS 502 02,Analysis and Musicianship II
6063,MUS 505 01,Orchestration through Contemporary Score Study
6064,MUS 506 01,LyricDiction/Singers: LyricDiction/Singers-ITALIAN
6064,MUS 606 01,LyricDiction/Singers: LyricDiction/Singers-ITALIAN
6065,MUS 506 02,LyricDiction/Singers: LyricDiction/Singers-ITALIAN
6065,MUS 606 02,LyricDiction/Singers: LyricDiction/Singers-ITALIAN
6066,MUS 507 01,Vocal Repertoire for Singers
6066,MUS 607 01,Vocal Repertoire for Singers
6067,MUS 508 01,Opera Workshop
6067,MUS 608 01,Opera Workshop
6068,MUS 509 01,Art Song Coaching for Singers
6069,MUS 509 02,Art Song Coaching for Singers: Art Song Coaching/Singers ISM
6069,MUS 609 02,Art Song Coaching for Singers: Art Song Coaching/Singers ISM
6070,MUS 511 01,Music before 1750
6071,MUS 512 01,Music from 1750 to 1900
6072,MUS 513 01,Music since 1900
6073,MUS 515 01,Improvisation at the Organ I
6073,MUS 615 01,Improvisation at the Organ I
6073,MUS 715 01,Improvisation at the Organ I
6073,MUS 815 01,Improvisation at the Organ I
6074,MUS 519 01,ISM Colloquium
6074,MUS 619 01,ISM Colloquium
6074,MUS 719 01,ISM Colloquium
6075,MUSI 329 01,Intermediate Conducting
6075,MUS 530 01,Intermediate Conducting
6076,MUS 531 01,Repertory Chorus—Voice
6076,MUS 631 01,Repertory Chorus—Voice
6076,MUS 731 01,Repertory Chorus—Voice
6077,MUS 532 01,Repertory Chorus—Conducting
6077,MUS 632 01,Repertory Chorus—Conducting
6078,MUS 533 01,Seminar in Piano Literature and Interpretation
6078,MUS 633 01,Seminar in Piano Literature and Interpretation
6078,MUS 733 01,Seminar in Piano Literature and Interpretation
6079,MUS 534 01,Collaborative Piano—Instrumental
6080,MUS 535 01,Recital Chorus—Voice
6080,MUS 635 01,Recital Chorus—Voice
6080,MUS 735 01,Recital Chorus—Voice
6081,MUS 536 01,Recital Chorus—Conducting
6081,MUS 636 01,Recital Chorus—Conducting
6081,MUS 736 01,Recital Chorus—Conducting
6082,MUS 537 01,Collaborative Piano—Voice
6083,MUS 538 01,Cello Ensemble
6083,MUS 638 01,Cello Ensemble
6083,MUS 738 01,Cello Ensemble
6084,MUS 540 0,Indiv Instrctn--: Indiv Instrctn--ORGAN
6085,MUS 540 01,Indiv Instrctn--: Indiv Instrctn--BASS
6085,MUS 640 01,Indiv Instrctn--: Indiv Instrctn--BASS
6085,MUS 740 01,Indiv Instrctn--: Indiv Instrctn--BASS
6086,MUS 540 02,Indiv Instrctn--: Indiv Instrctn--BASSOON
6086,MUS 640 02,Indiv Instrctn--: Indiv Instrctn--BASSOON
6087,MUS 540 03,Indiv Instrctn--: Indiv Instrctn--CELLO
6087,MUS 640 03,Indiv Instrctn--: Indiv Instrctn--CELLO
6087,MUS 740 02,Indiv Instrctn--: Indiv Instrctn--CELLO
6088,MUS 540 04,Indiv Instrctn--: Indiv Instrctn--CHORAL COND
6089,MUS 540 05,Indiv Instrctn--: Indiv Instrctn--CHORAL COND
6089,MUS 640 19,Indiv Instrctn--: Indiv Instrctn--CHORAL COND
6090,MUS 540 06,Indiv Instrctn--: Indiv Instrctn--CLARINET
6090,MUS 640 06,Indiv Instrctn--: Indiv Instrctn--CLARINET
6090,MUS 740 04,Indiv Instrctn--: Indiv Instrctn--CLARINET
6091,MUS 540 07,Indiv Instrctn--: Indiv Instrctn--COMPOSITION
6091,MUS 640 08,Indiv Instrctn--: Indiv Instrctn--COMPOSITION
6091,MUS 740 07,Indiv Instrctn--: Indiv Instrctn--COMPOSITION
6092,MUS 540 08,Indiv Instrctn--: Indiv Instrctn--COMPOSITION
6092,MUS 640 07,Indiv Instrctn--: Indiv Instrctn--COMPOSITION
6092,MUS 740 06,Indiv Instrctn--: Indiv Instrctn--COMPOSITION
6093,MUS 540 09,Indiv Instrctn--: Indiv Instrctn--COMPOSITION
6093,MUS 640 09,Indiv Instrctn--: Indiv Instrctn--COMPOSITION
6093,MUS 740 08,Indiv Instrctn--: Indiv Instrctn--COMPOSITION
6094,MUS 540 10,Indiv Instrctn--: Indiv Instrctn--COMPOSITION
6094,MUS 640 10,Indiv Instrctn--: Indiv Instrctn--COMPOSITION
6094,MUS 740 05,Indiv Instrctn--: Indiv Instrctn--COMPOSITION
6095,MUS 540 11,Indiv Instrctn--: Indiv Instrctn--FLUTE
6095,MUS 640 11,Indiv Instrctn--: Indiv Instrctn--FLUTE
6096,MUS 540 12,Indiv Instrctn--: Indiv Instrctn--FRENCH HORN
6096,MUS 640 12,Indiv Instrctn--: Indiv Instrctn--FRENCH HORN
6096,MUS 740 09,Indiv Instrctn--: Indiv Instrctn--FRENCH HORN
6097,MUS 540 13,Indiv Instrctn--: Indiv Instrctn--GUITAR
6097,MUS 640 13,Indiv Instrctn--: Indiv Instrctn--GUITAR
6098,MUS 540 14,Indiv Instrctn--: Indiv Instrctn--HARP
6098,MUS 640 14,Indiv Instrctn--: Indiv Instrctn--HARP
6099,MUS 540 15,Indiv Instrctn--: Indiv Instrctn--HARPSICHORD
6099,MUS 640 15,Indiv Instrctn--: Indiv Instrctn--HARPSICHORD
6100,MUS 540 16,Indiv Instrctn--: Indiv Instrctn--OBOE
6100,MUS 640 16,Indiv Instrctn--: Indiv Instrctn--OBOE
6101,MUS 540 17,Indiv Instrctn--: Indiv Instrctn--ORGAN
6101,MUS 640 17,Indiv Instrctn--: Indiv Instrctn--ORGAN
6102,MUS 540 18,Indiv Instrctn--: Indiv Instrctn--ORGAN
6102,MUS 640 18,Indiv Instrctn--: Indiv Instrctn--ORGAN
6103,MUS 540 19,Indiv Instrctn--: Indiv Instrctn--ORCH COND
6104,MUS 540 20,Indiv Instrctn--: Indiv Instrctn--PERCUSSION
6104,MUS 640 20,Indiv Instrctn--: Indiv Instrctn--PERCUSSION
6104,MUS 740 10,Indiv Instrctn--: Indiv Instrctn--PERCUSSION
6105,MUS 540 21,Indiv Instrctn--: Indiv Instrctn--PIANO
6105,MUS 640 21,Indiv Instrctn--: Indiv Instrctn--PIANO
6106,MUS 540 22,Indiv Instrctn--: Indiv Instrctn--PIANO
6106,MUS 640 22,Indiv Instrctn--: Indiv Instrctn--PIANO
6107,MUS 540 23,Indiv Instrctn--: Indiv Instrctn--PIANO
6107,MUS 640 23,Indiv Instrctn--: Indiv Instrctn--PIANO
6108,MUS 540 24,Indiv Instrctn--: Indiv Instrctn--PIANO
6108,MUS 640 24,Indiv Instrctn--: Indiv Instrctn--PIANO
6109,MUS 540 25,Indiv Instrctn--: Indiv Instrctn--PIANO
6110,MUS 540 26,Indiv Instrctn--: Indiv Instrctn--TROMBONE
6110,MUS 640 26,Indiv Instrctn--: Indiv Instrctn--TROMBONE
6111,MUS 540 27,Indiv Instrctn--: Indiv Instrctn--TRUMPET
6111,MUS 640 27,Indiv Instrctn--: Indiv Instrctn--TRUMPET
6112,MUS 540 28,Indiv Instrctn--: Indiv Instrctn--TUBA
6112,MUS 640 28,Indiv Instrctn--: Indiv Instrctn--TUBA
6113,MUS 540 29,Indiv Instrctn--: Indiv Instrctn--VIOLA
6113,MUS 640 29,Indiv Instrctn--: Indiv Instrctn--VIOLA
6114,MUS 540 30,Indiv Instrctn--: Indiv Instrctn--VIOLIN
6114,MUS 640 30,Indiv Instrctn--: Indiv Instrctn--VIOLIN
6114,MUS 840 03,Indiv Instrctn--: Indiv Instrctn--VIOLIN
6115,MUS 540 31,Indiv Instrctn--: Indiv Instrctn--VIOLIN
6115,MUS 640 33,Indiv Instrctn--: Indiv Instrctn--VIOLIN
6116,MUS 540 32,Indiv Instrctn--: Indiv Instrctn--VIOLIN
6116,MUS 640 31,Indiv Instrctn--: Indiv Instrctn--VIOLIN
6117,MUS 540 33,Indiv Instrctn--: Indiv Instrctn--VIOLIN
6117,MUS 640 32,Indiv Instrctn--: Indiv Instrctn--VIOLIN
6118,MUS 540 34,Indiv Instrctn--: Indiv Instrctn--VOICE
6118,MUS 640 34,Indiv Instrctn--: Indiv Instrctn--VOICE
6119,MUS 540 35,Indiv Instrctn--: Indiv Instrctn--VOICE
6119,MUS 640 35,Indiv Instrctn--: Indiv Instrctn--VOICE
6120,MUS 540 36,Indiv Instrctn--: Indiv Instrctn--COMPOSITION
6121,MUS 540 37,Indiv Instrctn--: Indiv Instrctn--VOICE
6122,MUS 540 38,Indiv Instrctn--: Indiv Instrctn--VOICE
6123,MUS 541 01,Secndry Instrmnt--: Secndry Instrmnt--BASS
6124,MUS 541 02,Secndry Instrmnt--: Secndry Instrmnt--CELLO
6125,MUS 541 03,Secndry Instrmnt--: Secndry Instrmnt--CHORAL COND
6126,MUS 541 04,Secndry Instrmnt--: Secndry Instrmnt--CLARINET
6127,MUS 541 05,Secndry Instrmnt--: Secndry Instrmnt--COMPOSITION
6128,MUS 541 06,Secndry Instrmnt--: Secndry Instrmnt--FLUTE
6129,MUS 541 07,Secndry Instrmnt--: Secndry Instrmnt--FRENCH HORN
6130,MUS 541 08,Secndry Instrmnt--: Secndry Instrmnt--GUITAR
6131,MUS 541 09,Secndry Instrmnt--: Secndry Instrmnt--HARP
6132,MUS 541 10,Secndry Instrmnt--: Secndry Instrmnt--HARPSICHORD
6133,MUS 541 11,Secndry Instrmnt--: Secndry Instrmnt--OBOE
6134,MUS 541 12,Secndry Instrmnt--: Secndry Instrmnt--ORCH COND
6135,MUS 541 13,Secndry Instrmnt--: Secndry Instrmnt--ORGAN
6136,MUS 541 14,Secndry Instrmnt--: Secndry Instrmnt--SAXOPHONE
6137,MUS 541 15,Secndry Instrmnt--: Secndry Instrmnt--PERCUSSION
6138,MUS 541 16,Secndry Instrmnt--: Secndry Instrmnt--PIANO
6139,MUS 541 17,Secndry Instrmnt--: Secndry Instrmnt--TROMBONE
6140,MUS 541 18,Secndry Instrmnt--: Secndry Instrmnt--TRUMPET
6141,MUS 541 19,Secndry Instrmnt--: Secndry Instrmnt--TUBA
6142,MUS 541 20,Secndry Instrmnt--: Secndry Instrmnt--VIOLA
6143,MUS 541 21,Secndry Instrmnt--: Secndry Instrmnt--VIOLIN
6144,MUS 541 22,Secndry Instrmnt--: Secndry Instrmnt--VOICE
6145,MUS 542 01,The Yale Philharmonia and New Music New Haven
6145,MUS 642 01,The Yale Philharmonia and New Music New Haven
6145,MUS 742 01,The Yale Philharmonia and New Music New Haven
6145,MUS 842 01,The Yale Philharmonia and New Music New Haven
6146,MUS 543 01,Chamber Music
6146,MUS 643 01,Chamber Music
6146,MUS 743 01,Chamber Music
6146,MUS 843 01,Chamber Music
6147,MUS 544 01,"Seminar, Major--: Seminar, Major--BASS"
6147,MUS 644 01,"Seminar, Major--: Seminar, Major--BASS"
6147,MUS 744 01,"Seminar, Major--: Seminar, Major--BASS"
6148,MUS 544 02,"Seminar, Major--: Seminar, Major--BASSOON"
6149,MUS 544 03,"Seminar, Major--: Seminar, Major--CELLO"
6149,MUS 644 03,"Seminar, Major--: Seminar, Major--CELLO"
6149,MUS 744 02,"Seminar, Major--: Seminar, Major--CELLO"
6150,MUS 544 04,"Seminar, Major--: Seminar, Major--CHORAL COND"
6150,MUS 644 04,"Seminar, Major--: Seminar, Major--CHORAL COND"
6150,MUS 744 03,"Seminar, Major--: Seminar, Major--CHORAL COND"
6151,MUS 544 05,"Seminar, Major--: Seminar, Major--CLARINET"
6151,MUS 644 06,"Seminar, Major--: Seminar, Major--CLARINET"
6151,MUS 744 04,"Seminar, Major--: Seminar, Major--CLARINET"
6152,MUS 544 06,"Seminar, Major--: Seminar, Major--COMPOSITION"
6152,MUS 644 07,"Seminar, Major--: Seminar, Major--COMPOSITION"
6152,MUS 744 05,"Seminar, Major--: Seminar, Major--COMPOSITION"
6153,MUS 544 07,"Seminar, Major--: Seminar, Major--FLUTE"
6153,MUS 644 08,"Seminar, Major--: Seminar, Major--FLUTE"
6154,MUS 544 08,"Seminar, Major--: Seminar, Major--FRENCH HORN"
6154,MUS 644 09,"Seminar, Major--: Seminar, Major--FRENCH HORN"
6154,MUS 744 06,"Seminar, Major--: Seminar, Major--FRENCH HORN"
6155,MUS 544 09,"Seminar, Major--: Seminar, Major--GUITAR"
6155,MUS 644 10,"Seminar, Major--: Seminar, Major--GUITAR"
6156,MUS 544 10,"Seminar, Major--: Seminar, Major--HARP"
6156,MUS 644 11,"Seminar, Major--: Seminar, Major--HARP"
6157,MUS 544 11,"Seminar, Major--: Seminar, Major--HARPSICHORD"
6157,MUS 644 12,"Seminar, Major--: Seminar, Major--HARPSICHORD"
6158,MUS 544 12,"Seminar, Major--: Seminar, Major--OBOE"
6158,MUS 644 13,"Seminar, Major--: Seminar, Major--OBOE"
6159,MUS 544 14,"Seminar, Major--: Seminar, Major--ORCH COND"
6160,MUS 544 15,"Seminar, Major--: Seminar, Major--ORGAN"
6160,MUS 644 14,"Seminar, Major--: Seminar, Major--ORGAN"
6161,MUS 544 16,"Seminar, Major--: Seminar, Major--PERCUSSION"
6161,MUS 644 15,"Seminar, Major--: Seminar, Major--PERCUSSION"
6162,MUS 544 17,"Seminar, Major--: Seminar, Major--TROMBONE"
6162,MUS 644 17,"Seminar, Major--: Seminar, Major--TROMBONE"
6163,MUS 544 18,"Seminar, Major--: Seminar, Major--TRUMPET"
6163,MUS 644 18,"Seminar, Major--: Seminar, Major--TRUMPET"
6163,MUS 740 13,"Seminar, Major--: Seminar, Major--TRUMPET"
6164,MUS 544 19,"Seminar, Major--: Seminar, Major--TUBA"
6164,MUS 644 19,"Seminar, Major--: Seminar, Major--TUBA"
6165,MUS 544 20,"Seminar, Major--: Seminar, Major--VIOLA"
6165,MUS 644 20,"Seminar, Major--: Seminar, Major--VIOLA"
6166,MUS 544 21,"Seminar, Major--: Seminar, Major--VIOLIN"
6166,MUS 644 22,"Seminar, Major--: Seminar, Major--VIOLIN"
6167,MUS 544 22,"Seminar, Major--: Seminar, Major--VIOLIN"
6167,MUS 644 21,"Seminar, Major--: Seminar, Major--VIOLIN"
6168,MUS 544 23,"Seminar, Major--: Seminar, Major--VIOLIN"
6168,MUS 644 23,"Seminar, Major--: Seminar, Major--VIOLIN"
6169,MUS 544 24,"Seminar, Major--: Seminar, Major--VIOLIN"
6169,MUS 644 24,"Seminar, Major--: Seminar, Major--VIOLIN"
6170,MUS 544 25,"Seminar, Major--: Seminar, Major--VOICE"
6170,MUS 644 25,"Seminar, Major--: Seminar, Major--VOICE"
6171,MUS 544 26,"Seminar, Major--: Seminar, Major--VOICE"
6172,MUS 546 01,Yale Camerata
6172,MUS 646 01,Yale Camerata
6173,MUS 551 01,Studio Techniques and Contemporary Popular Music
6174,MUS 555 01,Composition for Performers
6175,MUS 571 01,Yale Schola Cantorum
6176,MUS 574 01,Bruckner: The Music of Anton Bruckner
6178,MUS 590 01,Wind/brass chamber analysis: Wind/brass Chamber Analysis
6179,MUSI 463 01,"Scat, Cyborgs, and Sirens: The 20th Century Voice"
6179,MUS 591 01,"Scat, Cyborgs, and Sirens: The 20th Century Voice"
6180,MUS 594 01,Vocal Chamber Music
6181,MUS 595 01,Performance Practice for Singers
6181,MUS 695 01,Performance Practice for Singers
6182,MUS 609 01,Art Song Coaching for Singers
6183,MUS 612 01,The Music of Igor Stravinsky
6184,MUS 618 01,"Intimacy, Love, and Devotion in Seventeenth-Century Music"
6185,MUS 622 01,Acting for Singers: Acting for Singers-ISM
6186,MUS 623 01,Early Music Coaching for Singers
6187,MUS 626 01,Performance Practice before 1750
6188,MUS 640 04,Indiv Instrctn--: Indiv Instrctn--CHORAL COND
6189,MUS 640 05,Indiv Instrctn--: Indiv Instrctn--CHORAL COND
6190,MUS 640 25,Indiv Instrctn--: Indiv Instrctn--PIANO
6191,MUS 640 36,Indiv Instrctn--: Indiv Instrctn--VOICE
6192,MUS 641 01,Secndry Instrmnt--: Secndry Instrmnt--BASS
6193,MUS 641 02,Secndry Instrmnt--: Secndry Instrmnt--BASSOON
6194,MUS 641 03,Secndry Instrmnt--: Secndry Instrmnt--CELLO
6195,MUS 641 04,Secndry Instrmnt--: Secndry Instrmnt--CHORAL COND
6196,MUS 641 05,Secndry Instrmnt--: Secndry Instrmnt--CLARINET
6197,MUS 641 06,Secndry Instrmnt--: Secndry Instrmnt--COMPOSITION
6198,MUS 641 07,Secndry Instrmnt--: Secndry Instrmnt--FLUTE
6199,MUS 641 08,Secndry Instrmnt--: Secndry Instrmnt--FRENCH HORN
6200,MUS 641 09,Secndry Instrmnt--: Secndry Instrmnt--GUITAR
6201,MUS 641 10,Secndry Instrmnt--: Secndry Instrmnt--HARP
6202,MUS 641 11,Secndry Instrmnt--: Secndry Instrmnt--HARPSICHORD
6203,MUS 641 12,Secndry Instrmnt--: Secndry Instrmnt--OBOE
6204,MUS 641 13,Secndry Instrmnt--: Secndry Instrmnt--ORGAN
6205,MUS 641 14,Secndry Instrmnt--: Secndry Instrmnt--SAXOPHONE
6206,MUS 641 15,Secndry Instrmnt--: Secndry Instrmnt--PERCUSSION
6207,MUS 641 16,Secndry Instrmnt--: Secndry Instrmnt--PIANO
6208,MUS 641 17,Secndry Instrmnt--: Secndry Instrmnt--TROMBONE
6209,MUS 641 18,Secndry Instrmnt--: Secndry Instrmnt--TRUMPET
6210,MUS 641 19,Secndry Instrmnt--: Secndry Instrmnt--TUBA
6211,MUS 641 20,Secndry Instrmnt--: Secndry Instrmnt--VIOLA
6212,MUS 641 21,Secndry Instrmnt--: Secndry Instrmnt--VIOLIN
6213,MUS 641 22,Secndry Instrmnt--: Secndry Instrmnt--VOICE
6214,MUS 644 02,"Seminar, Major--: Seminar, Major--BASSOON"
6215,MUS 644 16,"Seminar, Major--: Seminar, Major--TROMBONE"
6216,MUS 644 26,"Seminar, Major--: Seminar, Major--VOICE"
6217,MUS 648 01,Approaches to Fin-de-siècle Song
6218,MUS 654 01,Radical Piano Miniatures
6219,MUS 659 01,Jazz Improvisation II
6219,MUSI 449 01,Jazz Improvisation II
6220,MUS 669 01,The Literary Voice of Langston Hughes in American Music
6221,MUS 671 01,Yale Schola Cantorum
6222,MUS 673 01,Leadership Strategies for Music Presenters
6223,MUS 674 01,Analysis of Western Music (1199–1939) from the Composer’s Perspective
6224,MUS 678 01,Advanced Continuo Realization and Performance
6225,MUS 710 01,Score Reading and Analysis
6226,MUS 732 01,Repertory Chorus—Conducting
6227,MUS 740 03,Indiv Instrctn--: Indiv Instrctn--CHORAL COND
6228,MUS 740 11,Indiv Instrctn--: Indiv Instrctn--PIANO
6229,MUS 740 12,Indiv Instrctn--: Indiv Instrctn--PIANO
6230,MUS 740 14,Indiv Instrctn--: Indiv Instrctn--VIOLIN
6231,MUS 740 15,Indiv Instrctn--: Indiv Instrctn--VIOLIN
6232,MUS 740 16,Indiv Instrctn--: Indiv Instrctn--GUITAR
6233,MUS 740 17,Indiv Instrctn--: Indiv Instrctn--OBOE
6234,MUS 740 18,Indiv Instrctn--: Indiv Instrctn--VIOLIN
6235,MUS 740 19,Indiv Instrctn--: Indiv Instrctn--PIANO
6236,MUS 744 07,"Seminar, Major--: Seminar, Major--GUITAR"
6237,MUS 744 08,"Seminar, Major--: Seminar, Major--PERCUSSION"
6238,MUS 744 09,"Seminar, Major--: Seminar, Major--TRUMPET"
6239,MUS 744 10,"Seminar, Major--: Seminar, Major--VIOLIN"
6240,MUS 744 11,"Seminar, Major--: Seminar, Major--OBOE"
6241,MUS 744 12,"Seminar, Major--: Seminar, Major--VIOLIN"
6242,MUS 744 19,"Seminar, Major--: Seminar, Major--VIOLIN"
6243,MUS 746 01,Yale Camerata
6244,MUS 840 01,Indiv Instrctn: Indiv Instrctn--PIANO
6245,MUS 840 02,Indiv Instrctn: Indiv Instrctn--PIANO
6246,MUS 844 01,"Seminar, Major: Seminar, Major--VIOLIN"
6247,MUS 852 01,D.M.A. Seminar I
6248,MUS 854 01,D.M.A. Colloquium
6250,MUSI 051 01,Rockin' the Revolution: The Politics of Rock in Communist Europe and Eurasia
6252,MUSI 087 01,"Music, Memes, and Digital Culture"
6253,MUSI 110 01,Elements of Musical Pitch and Time
6254,MUSI 138 01,"Transatlantic Ireland: Race, Place, and Global Popular Music"
6255,MUSI 169 01,One Thousand Years of Love Songs
6256,MUSI 175 01,Listening to Music
6257,MUSI 189 01,Music & Jane Austen
6257,HUMS 189 01,Music & Jane Austen
6258,MUSI 207 01,Commercial and Popular Music Theory
6259,MUSI 208 01,Commercial and Popular Music Theory II
6260,MUSI 210 01,"Counterpoint, Harmony, and Form: 1500–1800"
6261,MUSI 217 01,Keyboard Skills for Tonal Music
6262,MUSI 218 01,Aural Skills for Tonal Music
6263,MUSI 221 01,The Performance of Chamber Music
6264,MUSI 223 01,Near Eastern and Balkan Ensemble
6265,MUSI 229 01,Musical Theater Performance II
6265,THST 226 01,Musical Theater Performance II
6266,MUSI 232 01,Central Javanese Gamelan Ensemble
6267,MUSI 233 01,Cultures and Performing Arts of Central Java
6268,MUSI 238 01,Contemporary Chamber Music Performance
6269,MUSI 240 01,The Performance of Early Music
6270,MUSI 280 01,Music of South Asia
6270,SAST 259 01,Music of South Asia
6271,MUSI 321 01,Composition Seminar II
6272,MUSI 325 01,British and American Art Song
6273,MUSI 329 01,Intermediate Conducting
6273,MUS 530 01,Intermediate Conducting
6274,MUSI 330 01,Musical Theater Composition II
6275,MUSI 340 01,"Analyzing, Directing, and Performing Early Opera"
6275,THST 318 01,"Analyzing, Directing, and Performing Early Opera"
6276,MUSI 345 01,Lessons
6277,MUSI 352 01,"The Western Art-Music Tradition, 1800-2020"
6278,MUSI 378 01,American Neighborhood Musics
6279,MUSI 381 01,"Jazz in Transition, 1960–2000"
6279,AFAM 253 01,"Jazz in Transition, 1960–2000"
6280,MUSI 406 01,Exploring South Indian Rhythmic Design
6280,SAST 473 01,Exploring South Indian Rhythmic Design
6281,MUSI 414 01,Instrumentation and Orchestration
6283,MUSI 418 01,Advanced Musicianship
6284,MUSI 421 01,Composition Seminar IV
6286,MUSI 445 01,Advanced Lessons
6290,MUSI 463 01,"Scat, Cyborgs, and Sirens: the 20th/21st Century Voice"
6290,MUS 591 01,"Scat, Cyborgs, and Sirens: the 20th/21st Century Voice"
6291,MUSI 472 01,Stephen Sondheim and the American Musical Theater Tradition
6291,THST 333 01,Stephen Sondheim and the American Musical Theater Tradition
6292,MUSI 476 01,The Secret Life of Radio: Fringe Practices of a Mass Medium
6292,HUMS 449 01,The Secret Life of Radio: Fringe Practices of a Mass Medium
6293,MUSI 483 01,The Gospel Imagination
6293,REL 948 01,The Gospel Imagination
6294,MUSI 484 01,Introduction to Chinese Music
6294,EAST 413 01,Introduction to Chinese Music
6295,MUSI 485 01,Sacred Musics of the Middle East
6295,RLST 244 01,Sacred Musics of the Middle East
6296,MUSI 486 01,"Diasporic Jewish Music: History, Ritual, and Memory"
6297,MUSI 495 01,Individual Study
6298,MUSI 496 01,The Senior Recital
6299,MUSI 497 01,The Senior Project in Composition
6300,MUSI 498 01,The Senior Project in Musical Theater Composition
6301,MUSI 499 01,The Senior Essay
6302,MUSI 695 01,The Study of African American Music
6303,MUSI 697 01,Proseminar: Ethnomusicology
6304,MUSI 713 01,"Topics in Music, Gender, and Sexuality"
6305,MUSI 812 01,Directed Studies: Ethnomusicology
6306,MUSI 814 01,Directed Studies: History of Music
6307,MUSI 837 01,"Opera, Media, Technologies"
6307,FILM 804 01,"Opera, Media, Technologies"
6308,MUSI 914 01,Directed Studies: Theory of Music
6309,MUSI 999 01,Dissertation Colloquium
6310,NAVY 100 01,Naval Science Laboratory
6311,NAVY 112 01,Navigation
6312,NAVY 211 01,Leadership and Management
6313,NAVY 312 01,Naval Systems
6314,NAVY 313 01,Evolution of Warfare
6315,NAVY 412 01,Leadership and Ethics
6316,NAVY 413 01,Maneuver Warfare
6318,NELC 000 01,The Ancient State: Genesis and Crisis from Mesopotamia to Mexico
6319,NELC 001 01,Egypt and Northeast Africa: A Multidisciplinary Approach
6319,AFST 001 01,Egypt and Northeast Africa: A Multidisciplinary Approach
6319,ARCG 001 01,Egypt and Northeast Africa: A Multidisciplinary Approach
6320,NELC 007 01,Six Pretty Good Heroes
6320,HUMS 021 01,Six Pretty Good Heroes
6321,NELC 026 01,Origins of Civilization: Egypt and Mesopotamia
6321,ARCG 031 01,Origins of Civilization: Egypt and Mesopotamia
6321,EVST 030 01,Origins of Civilization: Egypt and Mesopotamia
6322,NELC 121 01,The Hero in the Ancient Near East
6322,HUMS 140 01,The Hero in the Ancient Near East
6324,NELC 153 01,Gender and Identity in Ancient Egypt
6324,NELC 638 01,Gender and Identity in Ancient Egypt
6326,NELC 250 01,Assyria: The First Near Eastern Empire
6326,NELC 518 01,Assyria: The First Near Eastern Empire
6327,NELC 321 01,Imaging Ancient Worlds in Museum Collections
6327,NELC 537 01,Imaging Ancient Worlds in Museum Collections
6327,ANTH 492 01,Imaging Ancient Worlds in Museum Collections
6327,ANTH 692 01,Imaging Ancient Worlds in Museum Collections
6327,ARCG 492 01,Imaging Ancient Worlds in Museum Collections
6327,ARCG 692 01,Imaging Ancient Worlds in Museum Collections
6329,NELC 324 01,The Ancient State: Genesis and Crisis from Mesopotamia to Mexico
6330,NELC 360 01,Ancient Egypt and its Neighbors
6330,NELC 860 01,Ancient Egypt and its Neighbors
6331,NELC 493 01,The Senior Essay
6334,NELC 688 01,The Ancient State: Genesis and Crisis from Mesopotamia to Mexico
6334,ANTH 647 01,The Ancient State: Genesis and Crisis from Mesopotamia to Mexico
6334,ARCG 654 01,The Ancient State: Genesis and Crisis from Mesopotamia to Mexico
